Energy [keV],Net Count Rate
9.89,11972
9.91,11941
9.93,11816
9.95,11783
9.971,11861
9.991,12067
10.011,11940
10.031,11959
10.051,11867
10.071,11848
10.091,11827
10.111,11956
10.131,12021
10.151,11833
10.171,11811
10.191,11920
10.211,12137
10.231,12253
10.251,11965
10.271,12280
10.291,12011
10.312,12071
10.332,12079
10.352,12389
10.372,12030
10.392,12014
10.412,11864
10.432,12109
10.452,12073
10.472,12320
10.492,12069
10.512,12092
10.532,11952
10.552,11850
10.572,12201
10.592,11915
10.612,11904
10.633,12019
10.653,11878
10.673,12130
10.693,12003
10.713,12008
10.733,11838
10.753,12127
10.773,12062
10.793,12084
10.813,12203
10.833,12043
10.853,11722
10.873,11927
10.893,12114
10.913,11818
10.933,11982
10.954,12249
10.974,11845
10.994,12027
11.014,12174
11.034,11924
11.054,11898
11.074,11862
11.094,11930
11.114,12106
11.134,12010
11.154,12046
11.174,11974
11.194,11838
11.214,12020
11.234,11915
11.254,11741
11.275,12047
11.295,11739
11.315,11955
11.335,11899
11.355,11934
11.375,11927
11.395,11922
11.415,12112
11.435,11809
11.455,11715
11.475,12001
11.495,11962
11.515,11931
11.535,11882
11.555,11794
11.575,11829
11.595,12021
11.616,11989
11.636,11878
11.656,11880
11.676,11988
11.696,11886
11.716,11795
11.736,11949
11.756,12175
11.776,11745
11.796,11801
11.816,11739
11.836,12202
11.856,12101
11.876,12085
11.896,12153
11.916,12207
11.937,12081
11.957,12118
11.977,12070
11.997,11808
12.017,11947
12.037,11737
12.057,11727
12.077,11525
12.097,11580
12.117,11742
12.137,11722
12.157,11592
12.177,11433
12.197,11456
12.217,11540
12.237,11428
12.258,11379
12.278,11329
12.298,11300
12.318,11343
12.338,11370
12.358,11217
12.378,11329
12.398,11262
12.418,11299
12.438,11283
12.458,11119
12.478,11230
12.498,11226
12.518,11253
12.538,11196
12.558,11165
12.578,11194
12.599,10939
12.619,11043
12.639,11152
12.659,11221
12.679,10904
12.699,11217
12.719,11062
12.739,10851
12.759,10919
12.779,10941
12.799,10948
12.819,10889
12.839,10902
12.859,10907
12.879,10906
12.899,10797
12.92,10792
12.94,10855
12.96,10595
12.98,10764
13,10722
13.02,10617
13.04,10545
13.06,10780
13.08,10602
13.1,10802
13.12,10511
13.14,10512
13.16,10396
13.18,10496
13.2,10540
13.22,10422
13.241,10538
13.261,10479
13.281,10389
13.301,10369
13.321,10365
13.341,10287
13.361,10533
13.381,10057
13.401,10254
13.421,10244
13.441,10234
13.461,10296
13.481,10110
13.501,10135
13.521,10025
13.541,10005
13.562,9886
13.582,10093
13.602,10029
13.622,9844
13.642,9979
13.662,10030
13.682,10043
13.702,9768
13.722,10030
13.742,9730
13.762,10087
13.782,9729
13.802,9893
13.822,9655
13.842,9735
13.862,9632
13.882,9733
13.903,9602
13.923,9511
13.943,9568
13.963,9690
13.983,9657
14.003,9547
14.023,9606
14.043,9693
14.063,9597
14.083,9730
14.103,9716
14.123,9458
14.143,9728
14.163,9652
14.183,9546
14.203,9642
14.224,9544
14.244,9607
14.264,9428
14.284,9462
14.304,9335
14.324,9207
14.344,9154
14.364,9235
14.384,9043
14.404,9021
14.424,8982
14.444,8852
14.464,8908
14.484,8969
14.504,8838
14.524,8975
14.545,8998
14.565,8957
14.585,8978
14.605,8966
14.625,8932
14.645,8795
14.665,8689
14.685,8777
14.705,8651
14.725,8690
14.745,8701
14.765,8695
14.785,8615
14.805,8623
14.825,8579
14.845,8712
14.865,8565
14.886,8553
14.906,8436
14.926,8508
14.946,8396
14.966,8495
14.986,8520
15.006,8213
15.026,8288
15.046,8241
15.066,8331
15.086,8201
15.106,8312
15.126,8165
15.146,8355
15.166,8365
15.186,8098
15.207,8177
15.227,8148
15.247,8085
15.267,8070
15.287,8078
15.307,7991
15.327,7941
15.347,7979
15.367,7872
15.387,7862
15.407,8062
15.427,7868
15.447,7659
15.467,7787
15.487,7811
15.507,7703
15.528,7864
15.548,7747
15.568,7726
15.588,7656
15.608,7546
15.628,7637
15.648,7670
15.668,7613
15.688,7703
15.708,7520
15.728,7497
15.748,7477
15.768,7429
15.788,7469
15.808,7285
15.828,7457
15.849,7390
15.869,7538
15.889,7354
15.909,7484
15.929,7281
15.949,7274
15.969,7341
15.989,7206
16.009,7293
16.029,7125
16.049,7237
16.069,7171
16.089,7113
16.109,7047
16.129,7107
16.149,7089
16.169,6869
16.19,7082
16.21,6959
16.23,6920
16.25,6802
16.27,6880
16.29,6783
16.31,6935
16.33,6803
16.35,6895
16.37,6883
16.39,6917
16.41,6730
16.43,6664
16.45,6736
16.47,6528
16.49,6757
16.511,6608
16.531,6726
16.551,6704
16.571,6489
16.591,6580
16.611,6458
16.631,6516
16.651,6524
16.671,6563
16.691,6541
16.711,6536
16.731,6436
16.751,6482
16.771,6451
16.791,6514
16.811,6473
16.832,6518
16.852,6411
16.872,6286
16.892,6391
16.912,6215
16.932,6237
16.952,6367
16.972,6152
16.992,6235
17.012,6288
17.032,6287
17.052,6183
17.072,6189
17.092,6266
17.112,6382
17.132,6128
17.152,6137
17.173,6047
17.193,6088
17.213,6239
17.233,6173
17.253,6100
17.273,6099
17.293,6102
17.313,5982
17.333,6127
17.353,6037
17.373,6086
17.393,6096
17.413,6016
17.433,6030
17.453,6117
17.473,6093
17.494,6039
17.514,6010
17.534,6005
17.554,6009
17.574,5947
17.594,6027
17.614,5936
17.634,6156
17.654,6053
17.674,5978
17.694,6118
17.714,6128
17.734,5992
17.754,5995
17.774,6117
17.794,6149
17.815,6107
17.835,6226
17.855,6301
17.875,6071
17.895,6179
17.915,6174
17.935,6236
17.955,6154
17.975,6173
17.995,6258
18.015,6152
18.035,6382
18.055,6303
18.075,6398
18.095,6386
18.115,6490
18.136,6418
18.156,6523
18.176,6628
18.196,6622
18.216,6751
18.236,6707
18.256,6707
18.276,6935
18.296,7059
18.316,7050
18.336,7143
18.356,7299
18.376,7197
18.396,7568
18.416,7673
18.436,7908
18.456,8277
18.477,8216
18.497,8646
18.517,8960
18.537,9410
18.557,9707
18.577,10199
18.597,10810
18.617,11055
18.637,12037
18.657,12405
18.677,13288
18.697,14143
18.717,14819
18.737,15971
18.757,16812
18.777,17617
18.798,18408
18.818,19358
18.838,20149
18.858,20758
18.878,21382
18.898,22727
18.918,22766
18.938,23130
18.958,23663
18.978,24074
18.998,24150
19.018,23881
19.038,24271
19.058,23532
19.078,23484
19.098,23089
19.119,22525
19.139,21528
19.159,21048
19.179,20444
19.199,19175
19.219,18460
19.239,17340
19.259,16499
19.279,15524
19.299,14721
19.319,14052
19.339,12974
19.359,12326
19.379,11409
19.399,10899
19.419,10169
19.439,9593
19.46,8959
19.48,8726
19.5,8046
19.52,7878
19.54,7361
19.56,7141
19.58,6870
19.6,6608
19.62,6235
19.64,6225
19.66,6029
19.68,5739
19.7,5738
19.72,5521
19.74,5378
19.76,5147
19.781,5161
19.801,5000
19.821,4921
19.841,4823
19.861,4809
19.881,4701
19.901,4640
19.921,4617
19.941,4643
19.961,4924
19.981,4874
20.001,5139
20.021,5331
20.041,5669
20.061,5782
20.081,6261
20.102,6323
20.122,7039
20.142,7000
20.162,7454
20.182,7907
20.202,7785
20.222,8175
20.242,7985
20.262,7793
20.282,7767
20.302,7575
20.322,7013
20.342,6458
20.362,6046
20.382,5643
20.402,5177
20.423,4674
20.443,4516
20.463,4207
20.483,4098
20.503,3828
20.523,3777
20.543,3701
20.563,3782
20.583,3674
20.603,3647
20.623,3741
20.643,3626
20.663,3642
20.683,3680
20.703,3794
20.723,3838
20.743,3732
20.764,3846
20.784,3874
20.804,3996
20.824,4091
20.844,4006
20.864,4211
20.884,4241
20.904,4501
20.924,4640
20.944,4742
20.964,4883
20.984,5151
21.004,5270
21.024,5510
21.044,5707
21.064,5674
21.085,6094
21.105,6252
21.125,6375
21.145,6458
21.165,6555
21.185,6941
21.205,6741
21.225,6910
21.245,6666
21.265,6714
21.285,6539
21.305,6399
21.325,6207
21.345,6039
21.365,5903
21.385,5584
21.406,5500
21.426,5274
21.446,5075
21.466,5084
21.486,4881
21.506,4746
21.526,4642
21.546,4492
21.566,4526
21.586,4170
21.606,4126
21.626,4056
21.646,3970
21.666,3890
21.686,3770
21.706,3667
21.726,3529
21.747,3559
21.767,3411
21.787,3470
21.807,3399
21.827,3206
21.847,3157
21.867,3132
21.887,3041
21.907,3029
21.927,2860
21.947,2861
21.967,2911
21.987,2826
22.007,2847
22.027,2722
22.047,2783
22.068,2682
22.088,2667
22.108,2540
22.128,2606
22.148,2544
22.168,2553
22.188,2458
22.208,2504
22.228,2513
22.248,2394
22.268,2446
22.288,2442
22.308,2301
22.328,2322
22.348,2286
22.368,2361
22.389,2301
22.409,2241
22.429,2309
22.449,2276
22.469,2276
22.489,2307
22.509,2177
22.529,2289
22.549,2277
22.569,2198
22.589,2286
22.609,2178
22.629,2375
22.649,2348
22.669,2473
22.689,2489
22.71,2635
22.73,2526
22.75,2543
22.77,2551
22.79,2590
22.81,2501
22.83,2537
22.85,2524
22.87,2385
22.89,2355
22.91,2202
22.93,2200
22.95,2173
22.97,2102
22.99,2073
23.01,2087
23.03,2052
23.051,2062
23.071,1952
23.091,2015
23.111,1991
23.131,1975
23.151,1990
23.171,1964
23.191,2023
23.211,1884
23.231,2032
23.251,1986
23.271,1969
23.291,1941
23.311,1861
23.331,1892
23.351,1809
23.372,1897
23.392,1861
23.412,1809
23.432,1815
23.452,1855
23.472,1746
23.492,1864
23.512,1764
23.532,1767
23.552,1810
23.572,1683
23.592,1756
23.612,1750
23.632,1702
23.652,1755
23.672,1683
23.693,1769
23.713,1753
23.733,1805
23.753,1825
23.773,1908
23.793,1947
23.813,1794
23.833,1922
23.853,1934
23.873,1882
23.893,1903
23.913,1901
23.933,1881
23.953,1745
23.973,1795
23.993,1744
24.013,1703
24.034,1713
24.054,1685
24.074,1696
24.094,1643
24.114,1573
24.134,1631
24.154,1586
24.174,1612
24.194,1576
24.214,1572
24.234,1585
24.254,1620
24.274,1584
24.294,1654
24.314,1552
24.334,1508
24.355,1495
24.375,1619
24.395,1584
24.415,1522
24.435,1527
24.455,1532
24.475,1529
24.495,1528
24.515,1513
24.535,1466
24.555,1434
24.575,1519
24.595,1505
24.615,1430
24.635,1400
24.655,1452
24.676,1469
24.696,1364
24.716,1351
24.736,1352
24.756,1458
24.776,1433
24.796,1409
24.816,1344
24.836,1435
24.856,1380
24.876,1363
24.896,1388
24.916,1390
24.936,1374
24.956,1413
24.976,1335
24.997,1359
25.017,1331
25.037,1338
25.057,1345
25.077,1411
25.097,1297
25.117,1415
25.137,1300
25.157,1273
25.177,1372
25.197,1347
25.217,1406
25.237,1303
25.257,1313
25.277,1310
25.297,1299
25.317,1279
25.338,1395
25.358,1311
25.378,1267
25.398,1258
25.418,1269
25.438,1215
25.458,1278
25.478,1221
25.498,1263
25.518,1247
25.538,1169
25.558,1213
25.578,1193
25.598,1248
25.618,1230
25.638,1255
25.659,1202
25.679,1222
25.699,1164
25.719,1141
25.739,1175
25.759,1162
25.779,1187
25.799,1197
25.819,1120
25.839,1148
25.859,1172
25.879,1169
25.899,1202
25.919,1059
25.939,1090
25.959,1118
25.98,1167
26,1103
26.02,1138
26.04,1110
26.06,1112
26.08,1095
26.1,1102
26.12,1068
26.14,1114
26.16,1080
26.18,1119
26.2,1092
26.22,1108
26.24,1077
26.26,1052
26.28,1081
26.3,1063
26.321,1050
26.341,1020
26.361,1060
26.381,1010
26.401,1049
26.421,1031
26.441,1064
26.461,991
26.481,995
26.501,971
26.521,1026
26.541,993
26.561,984
26.581,1037
26.601,1045
26.621,1004
26.642,994
26.662,1021
26.682,983
26.702,936
26.722,959
26.742,921
26.762,932
26.782,972
26.802,999
26.822,968
26.842,927
26.862,990
26.882,932
26.902,930
26.922,954
26.942,904
26.963,930
26.983,904
27.003,957
27.023,902
27.043,963
27.063,918
27.083,901
27.103,931
27.123,932
27.143,887
27.163,894
27.183,856
27.203,878
27.223,899
27.243,903
27.263,873
27.284,882
27.304,890
27.324,863
27.344,863
27.364,901
27.384,922
27.404,804
27.424,880
27.444,848
27.464,836
27.484,819
27.504,828
27.524,821
27.544,817
27.564,837
27.584,836
27.604,855
27.625,832
27.645,850
27.665,800
27.685,795
27.705,813
27.725,819
27.745,786
27.765,818
27.785,804
27.805,797
27.825,771
27.845,801
27.865,781
27.885,797
27.905,800
27.925,785
27.946,751
27.966,807
27.986,751
28.006,781
28.026,756
28.046,740
28.066,755
28.086,747
28.106,731
28.126,727
28.146,712
28.166,745
28.186,773
28.206,718
28.226,715
28.246,712
28.267,683
28.287,718
28.307,677
28.327,688
28.347,710
28.367,712
28.387,718
28.407,730
28.427,707
28.447,676
28.467,710
28.487,650
28.507,660
28.527,700
28.547,672
28.567,646
28.587,680
28.608,646
28.628,644
28.648,653
28.668,671
28.688,673
28.708,636
28.728,683
28.748,693
28.768,675
28.788,659
28.808,676
28.828,640
28.848,674
28.868,632
28.888,673
28.908,647
28.929,631
28.949,604
28.969,617
28.989,624
29.009,645
29.029,593
29.049,618
29.069,626
29.089,613
29.109,643
29.129,626
29.149,571
29.169,564
29.189,585
29.209,587
29.229,580
29.25,602
29.27,615
29.29,590
29.31,598
29.33,563
29.35,560
29.37,525
29.39,540
29.41,572
29.43,503
29.45,532
29.47,573
29.49,559
29.51,566
29.53,575
29.55,519
29.571,521
29.591,532
29.611,563
29.631,522
29.651,545
29.671,523
29.691,525
29.711,521
29.731,536
29.751,512
29.771,462
29.791,529
29.811,549
29.831,530
29.851,540
29.871,527
29.891,498
29.912,526
29.932,493
29.952,475
29.972,508
29.992,468
30.012,516
30.032,500
30.052,497
30.072,499
30.092,535
30.112,490
30.132,544
30.152,454
30.172,474
30.192,480
30.212,473
30.233,489
30.253,447
30.273,452
30.293,455
30.313,489
30.333,445
30.353,482
30.373,476
30.393,451
30.413,462
30.433,419
30.453,435
30.473,410
30.493,435
30.513,417
30.533,418
30.554,439
30.574,437
30.594,402
30.614,443
30.634,455
30.654,473
30.674,412
30.694,428
30.714,440
30.734,425
30.754,426
30.774,424
30.794,414
30.814,413
30.834,411
30.854,360
30.874,366
30.895,423
30.915,403
30.935,375
30.955,403
30.975,400
30.995,421
31.015,401
31.035,372
31.055,406
31.075,347
31.095,358
31.115,383
31.135,362
31.155,334
31.175,381
31.195,373
31.216,364
31.236,392
31.256,349
31.276,376
31.296,398
31.316,331
31.336,355
31.356,320
31.376,332
31.396,389
31.416,361
31.436,336
31.456,356
31.476,358
31.496,345
31.516,323
31.537,338
31.557,353
31.577,325
31.597,327
31.617,334
31.637,352
31.657,352
31.677,372
31.697,325
31.717,319
31.737,296
31.757,329
31.777,348
31.797,316
31.817,308
31.837,326
31.858,293
31.878,323
31.898,294
31.918,306
31.938,304
31.958,322
31.978,298
31.998,276
32.018,293
32.038,293
32.058,297
32.078,261
32.098,342
32.118,287
32.138,251
32.158,243
32.178,283
32.199,271
32.219,289
32.239,278
32.259,265
32.279,236
32.299,302
32.319,254
32.339,268
32.359,285
32.379,250
32.399,250
32.419,224
32.439,234
32.459,234
32.479,249
32.499,272
32.52,248
32.54,279
32.56,240
32.58,264
32.6,259
32.62,218
32.64,221
32.66,262
32.68,250
32.7,231
32.72,225
32.74,199
32.76,263
32.78,262
32.8,186
32.82,226
32.841,172
32.861,224
32.881,252
32.901,217
32.921,207
32.941,243
32.961,227
32.981,199
33.001,198
33.021,187
33.041,195
33.061,212
33.081,184
33.101,223
33.121,196
33.141,201
33.161,201
33.182,219
33.202,187
33.222,204
33.242,178
33.262,179
33.282,172
33.302,190
33.322,181
33.342,156
33.362,165
33.382,158
33.402,178
33.422,193
33.442,175
33.462,188
33.482,165
33.503,164
33.523,171
33.543,157
33.563,167
33.583,180
33.603,162
33.623,142
33.643,152
33.663,147
33.683,149
33.703,152
33.723,153
33.743,142
33.763,137
33.783,155
33.803,130
33.824,171
33.844,148
33.864,139
33.884,147
33.904,169
33.924,150
33.944,136
33.964,131
33.984,150
34.004,123
34.024,136
34.044,130
34.064,126
34.084,118
34.104,139
34.124,111
34.145,128
34.165,132
34.185,137
34.205,125
34.225,115
34.245,98
34.265,110
34.285,103
34.305,87
34.325,109
34.345,101
34.365,99
34.385,109
34.405,116
34.425,108
34.445,93
34.465,81
34.486,94
34.506,93
34.526,90
34.546,97
34.566,99
34.586,82
34.606,83
34.626,81
34.646,88
34.666,78
34.686,90
34.706,95
34.726,95
34.746,79
34.766,69
34.786,66
34.807,74
34.827,76
34.847,73
34.867,67
34.887,73
34.907,65
34.927,64
34.947,61
34.967,59
34.987,64
35.007,61
35.027,60
35.047,60
35.067,57
35.087,50
35.107,70
35.128,54
35.148,52
35.168,57
35.188,55
35.208,49
35.228,55
35.248,37
35.268,42
35.288,48
35.308,46
35.328,32
35.348,57
35.368,47
35.388,34
35.408,42
35.428,42
35.448,41
35.469,27
35.489,39
35.509,34
35.529,31
35.549,32
35.569,33
35.589,36
35.609,29
35.629,42
35.649,35
35.669,26
35.689,29
35.709,28
35.729,34
35.749,36
35.769,23
35.79,27
35.81,27
35.83,24
35.85,23
35.87,31
35.89,18
35.91,27
35.93,27
35.95,22
35.97,19
35.99,17
36.01,26
36.03,26
36.05,22
36.07,19
36.09,14
36.111,17
36.131,16
36.151,10
36.171,24
36.191,17
36.211,24
36.231,17
36.251,10
36.271,15
36.291,14
36.311,17
36.331,18
36.351,16
36.371,23
36.391,12
36.411,16
36.432,20
36.452,13
36.472,17
36.492,10
36.512,24
36.532,14
36.552,16
36.572,10
36.592,18
36.612,19
36.632,12
36.652,12
36.672,19
36.692,9
36.712,16
36.732,14
36.752,11
36.773,15
36.793,7
36.813,10
36.833,13
36.853,17
36.873,11
36.893,11
36.913,17
36.933,10
36.953,13
36.973,8
36.993,20
37.013,2
37.033,12
37.053,7
37.073,5
37.094,11
37.114,6
37.134,8
37.154,13
37.174,8
37.194,10
37.214,8
37.234,8
37.254,8
37.274,12
37.294,10
37.314,12
37.334,12
37.354,7
37.374,10
37.394,13
37.415,11
37.435,6
37.455,8
37.475,9
37.495,10
37.515,11
37.535,11
37.555,6
37.575,9
37.595,10
37.615,10
37.635,11
37.655,4
37.675,6
37.695,9
37.715,8
37.735,4
37.756,9
37.776,12
37.796,8
37.816,15
37.836,6
37.856,14
37.876,11
37.896,9
37.916,6
37.936,15
37.956,10
37.976,4
37.996,6
38.016,7
38.036,12
38.056,3
38.077,9
38.097,9
38.117,12
38.137,11
38.157,12
38.177,7
38.197,13
38.217,2
38.237,7
38.257,5
38.277,3
38.297,5
38.317,5
38.337,7
38.357,6
38.377,5
38.398,4
38.418,7
38.438,5
38.458,9
38.478,10
38.498,8
38.518,5
38.538,5
38.558,4
38.578,2
38.598,9
38.618,11
38.638,11
38.658,6
38.678,7
38.698,4
38.719,1
38.739,2
38.759,1
38.779,5
38.799,5
38.819,2
38.839,6
38.859,10
38.879,13
38.899,7
38.919,5
38.939,9
38.959,3
38.979,11
38.999,6
39.019,3
39.039,5
39.06,6
39.08,3
39.1,5
39.12,7
39.14,4
39.16,5
39.18,6
39.2,4
39.22,8
39.24,3
39.26,5
39.28,3
39.3,1
39.32,3
39.34,3
39.36,12
39.381,10
39.401,8
39.421,7
39.441,8
39.461,2
39.481,6
39.501,4
39.521,9
39.541,8
39.561,6
39.581,6
39.601,8
39.621,1
39.641,8
39.661,4
39.681,2
39.702,6
39.722,5
39.742,4
39.762,7
39.782,5
39.802,7
39.822,5
39.842,6
39.862,1
39.882,1
39.902,3
39.922,2
39.942,3
39.962,6
39.982,3
40.002,4
40.022,4
40.043,9
40.063,3
40.083,2
40.103,4
40.123,3
40.143,5
40.163,9
40.183,3
40.203,3
40.223,3
40.243,8
40.263,5
40.283,6
40.303,3
40.323,6
40.343,5
40.364,2
40.384,3
40.404,4
40.424,2
40.444,4
40.464,4
40.484,1
40.504,7
40.524,5
40.544,4
40.564,3
40.584,0
40.604,4
40.624,1
40.644,3
40.664,1
40.685,2
40.705,2
40.725,2
40.745,4
40.765,5
40.785,5
40.805,6
40.825,2
40.845,2
40.865,5
40.885,6
40.905,2
40.925,2
40.945,4
40.965,1
40.985,2
41.006,3
41.026,1
41.046,0
41.066,2
