Wavelength,Intensity,Instrument
507.0,0.3997983194734372,Spec_001
508.0,0.45868941959635084,Spec_001
509.0,0.38832074389989985,Spec_001
510.0,0.40482549712857147,Spec_001
511.0,0.3614056187880455,Spec_001
512.0,0.3300717406548407,Spec_001
513.0,0.42781981842638356,Spec_001
514.0,0.3853436003243796,Spec_001
515.0,0.32347159208049514,Spec_001
516.0,0.3737141170760733,Spec_001
517.0,0.35305039870166893,Spec_001
518.0,0.3201896831669248,Spec_001
519.0,0.41000090740750256,Spec_001
520.0,0.346031614668542,Spec_001
521.0,0.28863509627887984,Spec_001
522.0,0.3213746681422991,Spec_001
523.0,0.3638800113454668,Spec_001
524.0,0.3089044646053989,Spec_001
525.0,0.27250107296024234,Spec_001
526.0,0.3000860307405385,Spec_001
527.0,0.30568009850185096,Spec_001
528.0,0.28112434419945925,Spec_001
529.0,0.219141249762917,Spec_001
530.0,0.24353403974272475,Spec_001
531.0,0.2289159369289954,Spec_001
532.0,0.15950199789637684,Spec_001
533.0,0.14971523554941787,Spec_001
534.0,0.2066453234080668,Spec_001
535.0,0.22425504709854277,Spec_001
536.0,0.17465270912140757,Spec_001
537.0,0.14270241200622757,Spec_001
538.0,0.2511791628181201,Spec_001
539.0,0.1752815489329762,Spec_001
540.0,0.30788989970218955,Spec_001
541.0,0.18232246643804167,Spec_001
542.0,0.1595988828570369,Spec_001
543.0,0.11427060492806736,Spec_001
544.0,0.24014076506833593,Spec_001
545.0,0.10894566038065837,Spec_001
546.0,0.07895544325899113,Spec_001
547.0,0.23665473641380763,Spec_001
548.0,0.15580200209819237,Spec_001
549.0,0.030445113596213005,Spec_001
550.0,0.19324014541275414,Spec_001
551.0,0.14163115397286033,Spec_001
552.0,0.1519836963843048,Spec_001
553.0,0.05291470571094318,Spec_001
554.0,0.139900227438949,Spec_001
555.0,0.08874832151310051,Spec_001
556.0,0.11892312899710342,Spec_001
557.0,0.02797982537053815,Spec_001
558.0,0.027933636627017665,Spec_001
559.0,0.08503278144976732,Spec_001
560.0,0.06110247604522222,Spec_001
561.0,0.2045033262300549,Spec_001
562.0,0.038076401898522474,Spec_001
563.0,0.13020962888029447,Spec_001
564.0,-0.015062166495021158,Spec_001
565.0,0.060325804562152495,Spec_001
566.0,0.0030179450959818208,Spec_001
567.0,0.049697045559100164,Spec_001
568.0,-0.012608118714647058,Spec_001
569.0,-0.004321628295598519,Spec_001
570.0,0.0323069110397591,Spec_001
571.0,-0.03241879724951884,Spec_001
572.0,0.07997041798929533,Spec_001
573.0,0.06320117089246272,Spec_001
574.0,-0.014021698694534734,Spec_001
575.0,0.16216788234673835,Spec_001
576.0,0.03356229044568776,Spec_001
577.0,0.031030698823296003,Spec_001
578.0,-0.06486792670236918,Spec_001
579.0,-0.03497532411698732,Spec_001
580.0,0.031023799755516435,Spec_001
581.0,0.062277753893210906,Spec_001
582.0,0.03756398768274775,Spec_001
583.0,-0.07467663748882174,Spec_001
584.0,-0.0428853208509741,Spec_001
585.0,-0.0552040383511143,Spec_001
586.0,-0.07186411938529928,Spec_001
587.0,-0.01860601258071251,Spec_001
588.0,-0.026809762374072312,Spec_001
589.0,0.028957099634178994,Spec_001
590.0,0.05659209602537861,Spec_001
591.0,-0.00963215076311783,Spec_001
592.0,0.025663840016879207,Spec_001
593.0,-0.011589860877207859,Spec_001
594.0,-0.006077463889672235,Spec_001
595.0,0.0023350754285071315,Spec_001
596.0,-0.03579927792046979,Spec_001
597.0,-0.07794890342337754,Spec_001
598.0,0.008592292876223852,Spec_001
599.0,-0.049002640210552166,Spec_001
600.0,0.05358020748513564,Spec_001
601.0,-0.06764291785299688,Spec_001
602.0,0.013270872121236885,Spec_001
603.0,-0.050080649049490916,Spec_001
604.0,-0.037402754040514644,Spec_001
605.0,-0.03517342693779952,Spec_001
606.0,0.029662507598123975,Spec_001
607.0,-0.056679193143506036,Spec_001
608.0,-0.0039953554032091144,Spec_001
609.0,0.024179014938107916,Spec_001
610.0,0.02482338351830169,Spec_001
611.0,0.00024006696152053565,Spec_001
612.0,0.1042628431383565,Spec_001
613.0,0.09481329170546514,Spec_001
614.0,0.06013056409421002,Spec_001
615.0,-0.029275552166117595,Spec_001
616.0,-0.030735565298961577,Spec_001
617.0,-0.10088433729208675,Spec_001
618.0,-0.04123108502690765,Spec_001
619.0,0.024846906054238782,Spec_001
620.0,0.0750254709269707,Spec_001
621.0,-0.09249818288421374,Spec_001
622.0,-0.03740830559793695,Spec_001
623.0,0.14085999695637008,Spec_001
624.0,-0.025334211044480373,Spec_001
625.0,0.09918504010074268,Spec_001
626.0,0.04101971148014747,Spec_001
627.0,0.0033436814804940563,Spec_001
628.0,0.01547037813831792,Spec_001
629.0,-0.024119630839313597,Spec_001
630.0,0.047560054863519045,Spec_001
631.0,0.03346277435067686,Spec_001
632.0,0.08226168647855893,Spec_001
633.0,0.022703322952554374,Spec_001
634.0,-0.01889320862464573,Spec_001
635.0,0.01971677487204025,Spec_001
636.0,0.0015317662446664249,Spec_001
637.0,0.06579591717164637,Spec_001
638.0,-0.006777854674430057,Spec_001
639.0,0.004165214009510649,Spec_001
640.0,0.016536960829349304,Spec_001
641.0,-0.059685478288308336,Spec_001
642.0,0.0019211119663147718,Spec_001
643.0,-0.03626308620400744,Spec_001
644.0,-0.002120798190467256,Spec_001
645.0,-0.03506634635763863,Spec_001
646.0,-0.008764206114891577,Spec_001
647.0,0.0987090232509403,Spec_001
648.0,-0.0161132485628135,Spec_001
649.0,0.06774674190573483,Spec_001
650.0,0.05017044907929411,Spec_001
651.0,0.017446815516431752,Spec_001
652.0,0.053720103762343784,Spec_001
653.0,0.011850294959171009,Spec_001
654.0,0.009475495310881635,Spec_001
655.0,0.09542217964748524,Spec_001
656.0,0.07820534258527823,Spec_001
657.0,0.020357458562806022,Spec_001
658.0,-0.003998499702448226,Spec_001
659.0,0.061395944363947866,Spec_001
660.0,0.02136098442387624,Spec_001
661.0,0.0077151020603068166,Spec_001
662.0,7.394862147700016e-05,Spec_001
663.0,-0.03727562410696043,Spec_001
664.0,0.015142996359224876,Spec_001
665.0,-0.01907585458272967,Spec_001
666.0,0.03751845267185812,Spec_001
667.0,0.03332890149135234,Spec_001
668.0,-0.007351359107322764,Spec_001
669.0,-0.0031064855298675188,Spec_001
670.0,0.02236257044687799,Spec_001
671.0,0.04701914489436661,Spec_001
672.0,-0.050201295153241475,Spec_001
673.0,-0.0485178487472286,Spec_001
674.0,-0.018450405425678055,Spec_001
675.0,0.05337177156013456,Spec_001
676.0,0.13556284246157851,Spec_001
677.0,0.04692632659348169,Spec_001
678.0,0.06304811279929577,Spec_001
679.0,0.06495033088717507,Spec_001
680.0,0.04228711041801586,Spec_001
681.0,0.053230403482219545,Spec_001
682.0,0.013414665361420363,Spec_001
683.0,0.02219172194077027,Spec_001
684.0,-0.023127836411801342,Spec_001
685.0,0.07635839601890403,Spec_001
686.0,-0.01120031476759798,Spec_001
687.0,-0.039164433372588264,Spec_001
688.0,0.12091956715623373,Spec_001
689.0,-0.03486600275495888,Spec_001
690.0,0.014892481275193367,Spec_001
691.0,-0.08400200721968709,Spec_001
692.0,-0.01254005274057286,Spec_001
693.0,0.06365739306254108,Spec_001
694.0,0.02548793355541977,Spec_001
695.0,0.03820909325320535,Spec_001
696.0,-0.09225871151837851,Spec_001
697.0,0.0340218118276004,Spec_001
698.0,0.05530637297693227,Spec_001
699.0,0.05769611130125183,Spec_001
700.0,-0.03607234006793043,Spec_001
701.0,0.02270959334137856,Spec_001
702.0,0.029901220452260832,Spec_001
703.0,-0.05281652902808252,Spec_001
704.0,0.0681715737850581,Spec_001
705.0,-0.1127919171688947,Spec_001
706.0,-0.016929565789311846,Spec_001
707.0,-0.07437979593335772,Spec_001
708.0,-0.071564638743598,Spec_001
709.0,-0.025472147247798334,Spec_001
710.0,-0.011092332819993344,Spec_001
711.0,0.034133806606204596,Spec_001
712.0,0.07439317012044444,Spec_001
713.0,-0.03045302840746488,Spec_001
714.0,0.007022212098833509,Spec_001
715.0,0.0007013810710946297,Spec_001
716.0,-0.024907175591343776,Spec_001
717.0,-0.039464563387752324,Spec_001
718.0,0.016621316527288262,Spec_001
719.0,-0.06511919828732657,Spec_001
720.0,0.033853733077300094,Spec_001
721.0,-0.01191674067094041,Spec_001
722.0,-0.03598247892654197,Spec_001
723.0,-0.06755806612663356,Spec_001
724.0,-0.048642723926467436,Spec_001
725.0,0.06733210425463586,Spec_001
726.0,-0.04681041627107118,Spec_001
727.0,0.04628566497667369,Spec_001
728.0,0.05463022876670326,Spec_001
729.0,0.03137644927307686,Spec_001
730.0,0.08182569990429672,Spec_001
731.0,-0.012678654546477031,Spec_001
732.0,-0.05593075143455546,Spec_001
733.0,0.020400396509130975,Spec_001
734.0,-0.036258852380844336,Spec_001
735.0,0.01611231215000513,Spec_001
736.0,-0.05512873645693025,Spec_001
737.0,-0.05140123328611634,Spec_001
738.0,-0.012698703956711958,Spec_001
739.0,-0.15404170254111804,Spec_001
740.0,0.02358224471711177,Spec_001
741.0,-0.08184949086340106,Spec_001
742.0,-0.0046948899876557955,Spec_001
743.0,0.07095512817397759,Spec_001
744.0,0.04790528498497012,Spec_001
745.0,0.0018599171086580517,Spec_001
746.0,-0.0026962887333089798,Spec_001
747.0,0.07891099872854619,Spec_001
748.0,0.03077320455410544,Spec_001
749.0,0.03535131239178658,Spec_001
750.0,-0.06175083556146972,Spec_001
751.0,0.004501737391251652,Spec_001
752.0,0.024069892794089585,Spec_001
753.0,0.002411881825122383,Spec_001
754.0,-0.010192046859890398,Spec_001
755.0,-0.0005031488592128686,Spec_001
756.0,-0.04565984756528706,Spec_001
757.0,0.02270351303508925,Spec_001
758.0,0.047595095243212676,Spec_001
759.0,0.0401204112684308,Spec_001
760.0,-0.019716080256735366,Spec_001
761.0,0.02211447710281377,Spec_001
762.0,-0.017545347201860097,Spec_001
763.0,-0.0167984845762352,Spec_001
764.0,-0.029175866344511282,Spec_001
765.0,0.04165608209725709,Spec_001
766.0,-0.0722942914348808,Spec_001
767.0,0.02527424169995236,Spec_001
768.0,-0.05533700925003943,Spec_001
769.0,0.03326888188837967,Spec_001
770.0,0.03321843698773242,Spec_001
771.0,0.022418413088549034,Spec_001
772.0,0.07225746272971802,Spec_001
773.0,0.10742060514431166,Spec_001
774.0,0.11413752705375037,Spec_001
775.0,0.031878707395275874,Spec_001
776.0,-0.008803605822718419,Spec_001
777.0,0.06597643061677853,Spec_001
778.0,-0.04052640198406625,Spec_001
779.0,0.008315056240385565,Spec_001
780.0,0.028367962728596364,Spec_001
781.0,-0.06411719493877004,Spec_001
782.0,0.03898954717387151,Spec_001
783.0,-0.03958418714958874,Spec_001
784.0,-0.05750517357244603,Spec_001
785.0,-0.004478805025673006,Spec_001
786.0,0.045169373574380445,Spec_001
787.0,-0.006118303642437551,Spec_001
788.0,0.007098201307478159,Spec_001
789.0,0.008953978989756082,Spec_001
790.0,-0.002389213187468635,Spec_001
791.0,-0.006897668572683267,Spec_001
792.0,-0.0224311261210203,Spec_001
793.0,-0.04147992218189106,Spec_001
794.0,-0.07857957095531035,Spec_001
795.0,-0.04803097593531006,Spec_001
796.0,0.08194934418007588,Spec_001
797.0,-0.058550125889617,Spec_001
798.0,-0.0395018850386001,Spec_001
799.0,-0.01527245634660185,Spec_001
800.0,-0.05735869945907974,Spec_001
