Wavelength,Intensity,Instrument
289.0,0.08905934576918192,Spec_001
290.0,-0.008365463139536518,Spec_001
291.0,0.012298494751396187,Spec_001
292.0,0.08469257326526909,Spec_001
293.0,-0.07213154549653679,Spec_001
294.0,0.03951407807610417,Spec_001
295.0,0.052148928050194575,Spec_001
296.0,-0.006978189815656333,Spec_001
297.0,-0.04186564037182355,Spec_001
298.0,0.0006936114145392001,Spec_001
299.0,0.08449620503457982,Spec_001
300.0,-0.06542575894586285,Spec_001
301.0,0.025179767333065435,Spec_001
302.0,0.021624477824023207,Spec_001
303.0,-0.0023509518670016393,Spec_001
304.0,-0.03284118142281238,Spec_001
305.0,0.03433489538840856,Spec_001
306.0,0.011628112304052342,Spec_001
307.0,-0.08420952878793568,Spec_001
308.0,0.024012780734194196,Spec_001
309.0,0.07036339416048874,Spec_001
310.0,-0.01702654011031446,Spec_001
311.0,0.08757627263464259,Spec_001
312.0,0.10806259541192136,Spec_001
313.0,0.00029153878514295156,Spec_001
314.0,0.02050844305056699,Spec_001
315.0,0.0767765648331056,Spec_001
316.0,0.019078990097588008,Spec_001
317.0,-0.009498906577868935,Spec_001
318.0,0.06503387966093585,Spec_001
319.0,0.0021077805428766985,Spec_001
320.0,-0.026835037604899747,Spec_001
321.0,0.03759266178997159,Spec_001
322.0,0.051506412150919306,Spec_001
323.0,-0.01041995779624709,Spec_001
324.0,-0.08227999374340592,Spec_001
325.0,0.07693323981569149,Spec_001
326.0,-9.14055538676975e-05,Spec_001
327.0,0.008640430172129489,Spec_001
328.0,0.06138444178091587,Spec_001
329.0,0.07212299034676059,Spec_001
330.0,0.043494658918804524,Spec_001
331.0,0.1811731615922338,Spec_001
332.0,0.07194573673716109,Spec_001
333.0,0.05690263849475525,Spec_001
334.0,0.03020604072366214,Spec_001
335.0,0.09204939337169332,Spec_001
336.0,0.1476632346600629,Spec_001
337.0,0.020883431175219,Spec_001
338.0,0.0878279567155797,Spec_001
339.0,0.05923837389642676,Spec_001
340.0,0.1120511259684082,Spec_001
341.0,0.012752329002013688,Spec_001
342.0,0.12225443784458849,Spec_001
343.0,0.034274443569238325,Spec_001
344.0,0.10192607424968128,Spec_001
345.0,0.07343771524369425,Spec_001
346.0,0.05959500114942051,Spec_001
347.0,0.161664457140558,Spec_001
348.0,0.1825700740937218,Spec_001
349.0,0.21346248983836424,Spec_001
350.0,0.17606710163594938,Spec_001
351.0,0.11655249874732453,Spec_001
352.0,0.20934932517430888,Spec_001
353.0,0.1692550961358049,Spec_001
354.0,0.18986011729397317,Spec_001
355.0,0.21938060458736142,Spec_001
356.0,0.21674876964517367,Spec_001
357.0,0.23264608175277074,Spec_001
358.0,0.11676023258538476,Spec_001
359.0,0.1660453798551953,Spec_001
360.0,0.22115551957206958,Spec_001
361.0,0.24059706462658229,Spec_001
362.0,0.2703344746597086,Spec_001
363.0,0.1465236478468962,Spec_001
364.0,0.25586925249537895,Spec_001
365.0,0.21673153075126217,Spec_001
366.0,0.23495119467032363,Spec_001
367.0,0.2109321204521697,Spec_001
368.0,0.28426523600323356,Spec_001
369.0,0.2622428205346824,Spec_001
370.0,0.2350874661424161,Spec_001
371.0,0.2645136940131541,Spec_001
372.0,0.3634002844479193,Spec_001
373.0,0.2579189881829354,Spec_001
374.0,0.30017802711299724,Spec_001
375.0,0.3171419701338706,Spec_001
376.0,0.27570373131563836,Spec_001
377.0,0.33922211679040193,Spec_001
378.0,0.2918620756195394,Spec_001
379.0,0.3473808112745816,Spec_001
380.0,0.3154070797247348,Spec_001
381.0,0.4078679726944875,Spec_001
382.0,0.5072813472429717,Spec_001
383.0,0.279656301002859,Spec_001
384.0,0.5006052585980212,Spec_001
385.0,0.4630739063008082,Spec_001
386.0,0.49856131298797035,Spec_001
387.0,0.36143939656521007,Spec_001
388.0,0.419228114409166,Spec_001
389.0,0.4679147615711147,Spec_001
390.0,0.45040351486208247,Spec_001
391.0,0.48157057437518797,Spec_001
392.0,0.4452852904906549,Spec_001
393.0,0.502113555875844,Spec_001
394.0,0.4586170533990862,Spec_001
395.0,0.5557144929984348,Spec_001
396.0,0.45006361203549555,Spec_001
397.0,0.6085514277438191,Spec_001
398.0,0.5267567008494516,Spec_001
399.0,0.46850714250697295,Spec_001
400.0,0.5727047411979523,Spec_001
401.0,0.7344802980876356,Spec_001
402.0,0.6650529211360985,Spec_001
403.0,0.6360020664906749,Spec_001
404.0,0.5919493702216642,Spec_001
405.0,0.6065555400313021,Spec_001
406.0,0.7207706991229625,Spec_001
407.0,0.6961884467807865,Spec_001
408.0,0.6170579303326296,Spec_001
409.0,0.7109059094112482,Spec_001
410.0,0.6816629538963938,Spec_001
411.0,0.7117702458169781,Spec_001
412.0,0.7865467470693122,Spec_001
413.0,0.7392926341498696,Spec_001
414.0,0.7351839124785255,Spec_001
415.0,0.7258129081197011,Spec_001
416.0,0.778657793344694,Spec_001
417.0,0.8627198489295422,Spec_001
418.0,0.8025218067972024,Spec_001
419.0,0.8626592098032762,Spec_001
420.0,0.8499852548497577,Spec_001
421.0,0.9068436062795552,Spec_001
422.0,0.8654514661801715,Spec_001
423.0,0.8441492580421252,Spec_001
424.0,0.8982903310585189,Spec_001
425.0,0.8900682935346524,Spec_001
426.0,0.9248686781346751,Spec_001
427.0,0.8776548812959158,Spec_001
428.0,0.9167966214135944,Spec_001
429.0,0.8726848347651353,Spec_001
430.0,0.9500263819635677,Spec_001
431.0,0.9054483098666984,Spec_001
432.0,1.0029511742437696,Spec_001
433.0,0.9114202625944862,Spec_001
434.0,0.9340837846446823,Spec_001
435.0,0.9109751202098832,Spec_001
436.0,0.9733862864101125,Spec_001
437.0,0.8911868199556763,Spec_001
438.0,0.9057639464591598,Spec_001
439.0,0.9483031055250786,Spec_001
440.0,1.043717015686575,Spec_001
441.0,0.8264814311151457,Spec_001
442.0,1.008105513783799,Spec_001
443.0,1.0249915748220577,Spec_001
444.0,1.0237838530668981,Spec_001
445.0,1.0246676773381165,Spec_001
446.0,0.8484203333602691,Spec_001
447.0,1.0432907527640434,Spec_001
448.0,0.9187898538617493,Spec_001
449.0,1.0590974594332812,Spec_001
450.0,1.0797258878646432,Spec_001
451.0,1.004073618914371,Spec_001
452.0,1.044625928326169,Spec_001
453.0,0.9164646056174235,Spec_001
454.0,0.8618623287731274,Spec_001
455.0,1.0394455118301926,Spec_001
456.0,0.9573356605858216,Spec_001
457.0,0.8879306084740081,Spec_001
458.0,1.0283199256202227,Spec_001
459.0,0.886575902843057,Spec_001
460.0,1.00581667826163,Spec_001
461.0,0.9621990662427602,Spec_001
462.0,0.963248047151947,Spec_001
463.0,0.9118020177854141,Spec_001
464.0,0.8983855841329208,Spec_001
465.0,0.9306387381097462,Spec_001
466.0,0.9772993690335464,Spec_001
467.0,0.9426544328963825,Spec_001
468.0,0.8982767695740349,Spec_001
469.0,0.8547689659997264,Spec_001
470.0,0.8078907904198185,Spec_001
471.0,0.9158498790225379,Spec_001
472.0,0.924387265442953,Spec_001
473.0,0.9536976905555259,Spec_001
474.0,0.927754006804784,Spec_001
475.0,0.9106131093865231,Spec_001
476.0,0.8597019630687222,Spec_001
477.0,0.9625890293595045,Spec_001
478.0,0.8882644312368945,Spec_001
479.0,0.7989628524213954,Spec_001
480.0,0.9341541555691851,Spec_001
481.0,0.8650051032273568,Spec_001
482.0,0.7622554640019029,Spec_001
483.0,0.8453590274286792,Spec_001
484.0,0.7685794098259126,Spec_001
485.0,0.8644976225477966,Spec_001
486.0,0.7940589571910182,Spec_001
487.0,0.8522789619342277,Spec_001
488.0,0.8207675819858834,Spec_001
489.0,0.6783516903849629,Spec_001
490.0,0.7711307708724214,Spec_001
491.0,0.6318912528799263,Spec_001
492.0,0.7894051185527633,Spec_001
493.0,0.7446658062861101,Spec_001
494.0,0.7650720195915139,Spec_001
495.0,0.6889555544721601,Spec_001
496.0,0.6889029668221055,Spec_001
497.0,0.6276422884105824,Spec_001
498.0,0.6587898789642423,Spec_001
499.0,0.7112979126548987,Spec_001
500.0,0.5789884413995428,Spec_001
501.0,0.6481202649776229,Spec_001
502.0,0.5767406751935931,Spec_001
503.0,0.5567679739090073,Spec_001
504.0,0.5150976508216875,Spec_001
505.0,0.5710995343578416,Spec_001
506.0,0.5355753568112601,Spec_001
507.0,0.4841817761966735,Spec_001
508.0,0.5735659675546333,Spec_001
509.0,0.46439117092067417,Spec_001
510.0,0.5287137040535634,Spec_001
511.0,0.41266529635570437,Spec_001
512.0,0.4793349570958068,Spec_001
513.0,0.46198593625035295,Spec_001
514.0,0.3899013387453363,Spec_001
515.0,0.4431355811241623,Spec_001
516.0,0.4390030530031127,Spec_001
517.0,0.4553704311811877,Spec_001
518.0,0.28765750853263,Spec_001
519.0,0.426685108911058,Spec_001
520.0,0.39885790326297316,Spec_001
521.0,0.4327761758868697,Spec_001
522.0,0.3917588770716806,Spec_001
523.0,0.3981294118594126,Spec_001
524.0,0.2864860998777073,Spec_001
525.0,0.31053936510584496,Spec_001
526.0,0.3816309133609062,Spec_001
527.0,0.3459934283046911,Spec_001
528.0,0.27623860873813005,Spec_001
529.0,0.3307096707115257,Spec_001
530.0,0.2886188172927846,Spec_001
531.0,0.17235622651628763,Spec_001
532.0,0.335713067152661,Spec_001
533.0,0.2612327811981763,Spec_001
534.0,0.2995037214688244,Spec_001
535.0,0.28825751219945617,Spec_001
536.0,0.1269928320351017,Spec_001
537.0,0.2942880008451584,Spec_001
538.0,0.22471163330668953,Spec_001
539.0,0.13256022818879815,Spec_001
540.0,0.23423057386611376,Spec_001
541.0,0.1892794497277882,Spec_001
542.0,0.13217837070237587,Spec_001
543.0,0.172899736297618,Spec_001
544.0,0.10630283879349493,Spec_001
545.0,0.1805147215240461,Spec_001
546.0,0.23088493336775218,Spec_001
547.0,0.23805464273431343,Spec_001
548.0,0.17400082751579193,Spec_001
549.0,0.17126341950383253,Spec_001
550.0,0.13773744855341577,Spec_001
551.0,0.21704735099668554,Spec_001
552.0,0.06241646226082112,Spec_001
553.0,0.12042863634881379,Spec_001
554.0,0.16228326873230495,Spec_001
555.0,0.0953303603993529,Spec_001
556.0,0.14444101111097135,Spec_001
557.0,0.07984712708291034,Spec_001
558.0,0.13865964955927065,Spec_001
559.0,0.033691761383580515,Spec_001
560.0,0.06251710693783798,Spec_001
561.0,0.08283036466503911,Spec_001
562.0,0.13348279849486075,Spec_001
563.0,0.08651986695677898,Spec_001
564.0,0.07543047131315388,Spec_001
565.0,0.08897192681837879,Spec_001
566.0,0.055737918434301544,Spec_001
567.0,0.08855131937734294,Spec_001
568.0,0.09054996889989611,Spec_001
569.0,1.0993376042982284e-05,Spec_001
570.0,0.007293294401955794,Spec_001
571.0,0.012482035605938607,Spec_001
572.0,0.09129503833024463,Spec_001
573.0,0.06998303738057177,Spec_001
574.0,0.007733842067695056,Spec_001
575.0,0.1115315612478549,Spec_001
576.0,0.06068429325752588,Spec_001
577.0,0.03356434659984175,Spec_001
578.0,0.09600071144878018,Spec_001
579.0,0.04192167708886875,Spec_001
580.0,0.0791858537404736,Spec_001
581.0,0.015237925004498502,Spec_001
582.0,0.06726363540326133,Spec_001
583.0,0.00805389093974486,Spec_001
584.0,0.057618471231068884,Spec_001
585.0,0.05781610796091502,Spec_001
586.0,0.056675470806973716,Spec_001
587.0,0.03852063088273096,Spec_001
588.0,0.006137568581251945,Spec_001
589.0,0.01946950360294937,Spec_001
590.0,0.05008051096297912,Spec_001
591.0,0.032442057878242524,Spec_001
592.0,-0.013756664228160506,Spec_001
593.0,-0.04146324827749246,Spec_001
594.0,0.04011439477079101,Spec_001
595.0,-0.028378089697379386,Spec_001
596.0,0.055449208090238164,Spec_001
597.0,0.06867544245745391,Spec_001
598.0,-0.03880634105957153,Spec_001
599.0,0.05675912903021865,Spec_001
600.0,-0.03230621404728659,Spec_001
601.0,0.020754665057143136,Spec_001
602.0,0.056642067079845475,Spec_001
603.0,-0.054060955752782046,Spec_001
604.0,-0.028362609719498867,Spec_001
605.0,0.042959738322688,Spec_001
606.0,0.06094669071112507,Spec_001
607.0,0.018721891704664886,Spec_001
608.0,-0.03147622493371781,Spec_001
609.0,0.048213721798944766,Spec_001
610.0,0.018022732171900886,Spec_001
611.0,0.04004049728192655,Spec_001
612.0,0.011679526340954555,Spec_001
613.0,0.015625069396130873,Spec_001
614.0,-0.06649710107617963,Spec_001
615.0,0.046220262150648145,Spec_001
616.0,0.024710680185079208,Spec_001
617.0,0.017642487181440937,Spec_001
618.0,0.006054198883306515,Spec_001
619.0,0.10123471498079234,Spec_001
620.0,-0.02163864344933059,Spec_001
621.0,0.061399934084671676,Spec_001
622.0,-0.03607071436050175,Spec_001
623.0,0.032003099756470865,Spec_001
624.0,-0.0990017333461859,Spec_001
625.0,-0.07393826977897101,Spec_001
626.0,0.056104582913082554,Spec_001
627.0,0.05037072304344603,Spec_001
628.0,-0.10300602599045844,Spec_001
629.0,0.14406746896168732,Spec_001
630.0,0.033069981852417676,Spec_001
631.0,-0.05432610804611079,Spec_001
632.0,0.07511531234262514,Spec_001
633.0,-0.009718171792602105,Spec_001
634.0,0.10906722029485641,Spec_001
635.0,0.022863577516998867,Spec_001
636.0,-0.014764145590862119,Spec_001
637.0,-0.11583692111619394,Spec_001
638.0,-0.00938987394465666,Spec_001
639.0,0.0003140193810364856,Spec_001
640.0,-0.01730000291869191,Spec_001
641.0,0.03740745046185937,Spec_001
642.0,-0.058897455608390464,Spec_001
643.0,0.01515623657819499,Spec_001
644.0,-0.06565333156977404,Spec_001
645.0,0.039886640680540375,Spec_001
646.0,-0.04412387629438248,Spec_001
647.0,0.03336624984307806,Spec_001
648.0,-0.08174726786509998,Spec_001
649.0,0.07078570952919527,Spec_001
650.0,-0.026632056429154897,Spec_001
651.0,-0.13915749329103086,Spec_001
652.0,0.030616301370179864,Spec_001
653.0,-0.043752463293379104,Spec_001
654.0,-0.05890136640705315,Spec_001
655.0,-0.04819854592732542,Spec_001
656.0,-0.07723903300772142,Spec_001
657.0,-0.05164831997343545,Spec_001
658.0,0.02943232709439542,Spec_001
659.0,0.03140207617063815,Spec_001
660.0,0.024753426604942095,Spec_001
661.0,0.0930676053815545,Spec_001
662.0,-0.057204269375324884,Spec_001
663.0,0.04885933739291226,Spec_001
664.0,0.0184055573837416,Spec_001
665.0,-0.02187131635959786,Spec_001
666.0,-0.05109071022014789,Spec_001
667.0,0.022885689089240633,Spec_001
668.0,-0.0774718472418435,Spec_001
669.0,-0.03934123147813892,Spec_001
670.0,-0.0021124970326927913,Spec_001
671.0,0.04440665141324485,Spec_001
672.0,-0.012404525480871316,Spec_001
673.0,0.10652259186461142,Spec_001
674.0,-0.015604505467524938,Spec_001
675.0,0.019924303897050598,Spec_001
676.0,-0.011217731331541438,Spec_001
677.0,0.10663570940551245,Spec_001
678.0,-0.014900747173426978,Spec_001
679.0,-0.08248563207518989,Spec_001
680.0,0.048380589727114294,Spec_001
681.0,-0.008812878397259636,Spec_001
682.0,0.038253079603852484,Spec_001
683.0,-0.0526059019418886,Spec_001
684.0,0.10178073813053046,Spec_001
685.0,0.0033703477630407557,Spec_001
686.0,0.06662129093081767,Spec_001
687.0,0.03099126327872719,Spec_001
688.0,0.051075817341665705,Spec_001
689.0,-0.047380429120952874,Spec_001
690.0,-0.06103853134668716,Spec_001
691.0,0.024352190568850574,Spec_001
692.0,0.07456843767282488,Spec_001
693.0,-0.030388773254253754,Spec_001
694.0,-0.06134938677376604,Spec_001
695.0,-0.09166153635925084,Spec_001
696.0,-0.0788634401116438,Spec_001
697.0,0.013065730392154794,Spec_001
698.0,0.023882722403971688,Spec_001
699.0,-0.0015438179002877433,Spec_001
700.0,-0.027094325810787297,Spec_001
701.0,-0.04651118224535572,Spec_001
702.0,-0.015352794842794854,Spec_001
703.0,-0.03153242846441267,Spec_001
704.0,-0.036148392382629464,Spec_001
705.0,-0.009398045669602171,Spec_001
706.0,-4.479212581247214e-05,Spec_001
707.0,-0.041168393333774936,Spec_001
708.0,-0.11432082044795705,Spec_001
709.0,-0.0070188757351824435,Spec_001
710.0,-0.05279272348547663,Spec_001
711.0,0.02716668492368394,Spec_001
712.0,0.03320206739163252,Spec_001
713.0,-0.06183167931564498,Spec_001
714.0,0.07229143977655555,Spec_001
715.0,-0.038794005331150135,Spec_001
716.0,-0.0603847685683959,Spec_001
717.0,0.03964975073551642,Spec_001
718.0,0.008673640841222371,Spec_001
719.0,0.024144273607098758,Spec_001
720.0,-0.05807746290966405,Spec_001
721.0,0.051462688531577594,Spec_001
722.0,0.12771214835496258,Spec_001
723.0,0.049890691229971036,Spec_001
724.0,0.026272884886430568,Spec_001
725.0,-0.056973675571617345,Spec_001
726.0,-0.013096469777721295,Spec_001
727.0,-0.02616416847904995,Spec_001
728.0,0.04572821342311978,Spec_001
729.0,-0.08890454047266058,Spec_001
730.0,-0.04279417336841111,Spec_001
731.0,0.016270145485824162,Spec_001
732.0,-0.08673368953356565,Spec_001
733.0,-0.014460583895836042,Spec_001
734.0,0.011424692264152325,Spec_001
735.0,0.017205952100481814,Spec_001
736.0,0.004440721555217233,Spec_001
737.0,0.017465755582258352,Spec_001
738.0,-0.050184318636058343,Spec_001
739.0,-0.06329701464997002,Spec_001
740.0,0.017793973165543563,Spec_001
741.0,0.0034298343731595476,Spec_001
742.0,0.014180919141043002,Spec_001
743.0,-0.018625033596356956,Spec_001
744.0,0.04485092543246952,Spec_001
745.0,0.019162786272930974,Spec_001
746.0,-0.05854772557507784,Spec_001
747.0,-0.06843344559063955,Spec_001
748.0,0.043682800215874416,Spec_001
749.0,0.02637435878768725,Spec_001
750.0,0.033549851034568694,Spec_001
751.0,0.07017342665453155,Spec_001
752.0,0.01010252596902353,Spec_001
753.0,0.027300705976183608,Spec_001
754.0,-0.03460822455663425,Spec_001
755.0,0.04218291334801181,Spec_001
756.0,-0.05210542624141138,Spec_001
757.0,0.06374220277206803,Spec_001
758.0,0.023041090969038416,Spec_001
759.0,-0.049502727618917365,Spec_001
760.0,0.007890161672083265,Spec_001
761.0,0.07093058117123048,Spec_001
762.0,-0.07113723150200534,Spec_001
763.0,-0.030790196290217245,Spec_001
764.0,0.030636677348646,Spec_001
765.0,0.06655928130370252,Spec_001
766.0,-0.031219169575404562,Spec_001
767.0,-0.024345138573976112,Spec_001
768.0,0.008039071834877117,Spec_001
769.0,0.04969886396198874,Spec_001
770.0,-0.029400537719689365,Spec_001
771.0,-0.03530634531061149,Spec_001
772.0,-0.0324056286123469,Spec_001
773.0,0.042681504740256206,Spec_001
774.0,-0.025422529448412747,Spec_001
775.0,-0.01565374382307381,Spec_001
776.0,0.09482349924084042,Spec_001
777.0,0.004124786731955433,Spec_001
778.0,0.03135170682364066,Spec_001
779.0,-0.1323655028654591,Spec_001
780.0,0.06038172986701888,Spec_001
781.0,0.03356363874542875,Spec_001
782.0,-0.06485278018626228,Spec_001
783.0,0.0177404488087204,Spec_001
784.0,0.01907963418196817,Spec_001
785.0,0.0006467413177210293,Spec_001
786.0,0.05025399795971823,Spec_001
787.0,0.03384323501650915,Spec_001
788.0,-0.00995565275017717,Spec_001
789.0,-0.02591456078754493,Spec_001
790.0,-0.0355525419295329,Spec_001
791.0,0.00013744665730608613,Spec_001
792.0,0.008810384381934235,Spec_001
793.0,0.08577723989598228,Spec_001
794.0,-0.02375409415516532,Spec_001
795.0,-0.057641446445101545,Spec_001
796.0,-0.047256421428534624,Spec_001
797.0,-0.12418263008513261,Spec_001
798.0,-0.09959911567816677,Spec_001
799.0,-0.0011827595392984937,Spec_001
800.0,0.055266881632218816,Spec_001
