Wavelength,Intensity,Instrument
392.0,0.4506642469557745,Spec_001
393.0,0.48316647796923745,Spec_001
394.0,0.5624492642729486,Spec_001
395.0,0.5617083749801409,Spec_001
396.0,0.5256617531922542,Spec_001
397.0,0.5762494514093773,Spec_001
398.0,0.4789229244974862,Spec_001
399.0,0.577441501458072,Spec_001
400.0,0.6815601588496061,Spec_001
401.0,0.6018101093931975,Spec_001
402.0,0.6546838989134898,Spec_001
403.0,0.6500603564799522,Spec_001
404.0,0.6238090761170172,Spec_001
405.0,0.8016654750075812,Spec_001
406.0,0.663182504411263,Spec_001
407.0,0.7280098562275352,Spec_001
408.0,0.6884778003988397,Spec_001
409.0,0.7074407128827471,Spec_001
410.0,0.8140523221376403,Spec_001
411.0,0.7291875907806388,Spec_001
412.0,0.8022780894918202,Spec_001
413.0,0.8298234367495293,Spec_001
414.0,0.6539106333697602,Spec_001
415.0,0.7502691338651883,Spec_001
416.0,0.8397384849224654,Spec_001
417.0,0.8760076234655427,Spec_001
418.0,0.7900183399482051,Spec_001
419.0,0.8566207147358074,Spec_001
420.0,0.8575995545309011,Spec_001
421.0,0.8223585780927388,Spec_001
422.0,0.8598194792102418,Spec_001
423.0,0.8671381162675614,Spec_001
424.0,0.8459668739334715,Spec_001
425.0,0.8517184135313804,Spec_001
426.0,0.9262003595118573,Spec_001
427.0,0.9800855785738665,Spec_001
428.0,0.9488073263132204,Spec_001
429.0,0.8421838901774188,Spec_001
430.0,0.9056144655099342,Spec_001
431.0,0.9145704146514415,Spec_001
432.0,0.8926773731855935,Spec_001
433.0,1.0145124404564965,Spec_001
434.0,0.8111452824522691,Spec_001
435.0,0.9666201596992624,Spec_001
436.0,1.0080226597772957,Spec_001
437.0,1.0676567277635454,Spec_001
438.0,0.9769323173292327,Spec_001
439.0,1.044822941450255,Spec_001
440.0,0.9310985367414624,Spec_001
441.0,0.9905328744793063,Spec_001
442.0,0.967497205892642,Spec_001
443.0,0.9977573955474142,Spec_001
444.0,0.9662322351956733,Spec_001
445.0,1.061512403056049,Spec_001
446.0,1.0346463047673435,Spec_001
447.0,0.9533745016053743,Spec_001
448.0,1.0426749078991802,Spec_001
449.0,1.06382217555657,Spec_001
450.0,1.0143344352877184,Spec_001
451.0,0.9800968108763454,Spec_001
452.0,1.054104187782544,Spec_001
453.0,1.0105361005032893,Spec_001
454.0,0.9994079450562737,Spec_001
455.0,1.0539963231837157,Spec_001
456.0,0.9645584083336691,Spec_001
457.0,1.0613770162800396,Spec_001
458.0,0.9738594814243184,Spec_001
459.0,1.0254462580983492,Spec_001
460.0,1.00381357549407,Spec_001
461.0,0.8335352042756939,Spec_001
462.0,1.0746845427977596,Spec_001
463.0,0.850176389365912,Spec_001
464.0,0.9582561489424118,Spec_001
465.0,0.9449952132950695,Spec_001
466.0,0.9760626201241069,Spec_001
467.0,0.9525734388633328,Spec_001
468.0,0.8584810795875814,Spec_001
469.0,0.9684835442712716,Spec_001
470.0,0.991427071005523,Spec_001
471.0,0.8578090080910685,Spec_001
472.0,0.8877274263352498,Spec_001
473.0,0.9135247945582513,Spec_001
474.0,0.8709413609888232,Spec_001
475.0,0.8665250635401988,Spec_001
476.0,0.8831113535285432,Spec_001
477.0,0.8494130689584645,Spec_001
478.0,0.8992318745126779,Spec_001
479.0,0.9270533914015515,Spec_001
480.0,0.828886661406618,Spec_001
481.0,0.778454954856897,Spec_001
482.0,0.7853752997995314,Spec_001
483.0,0.7406439551868542,Spec_001
484.0,0.7455189867283937,Spec_001
485.0,0.8142753170470368,Spec_001
486.0,0.6887088062253082,Spec_001
487.0,0.884118175977281,Spec_001
488.0,0.7275742693225403,Spec_001
489.0,0.6676439779938977,Spec_001
490.0,0.6813264652168073,Spec_001
491.0,0.6980660518540865,Spec_001
492.0,0.5835104373605733,Spec_001
493.0,0.7217154847219641,Spec_001
494.0,0.6817273920977739,Spec_001
495.0,0.5973851803614549,Spec_001
496.0,0.5860327211314287,Spec_001
497.0,0.6150650432612825,Spec_001
498.0,0.6577654289129384,Spec_001
499.0,0.6082259469501204,Spec_001
500.0,0.6751193720493521,Spec_001
501.0,0.5953620474041508,Spec_001
502.0,0.5951565222539917,Spec_001
503.0,0.5761264318247359,Spec_001
504.0,0.6120116379935666,Spec_001
505.0,0.5636389887339807,Spec_001
506.0,0.5566192434341889,Spec_001
507.0,0.5090486276189046,Spec_001
508.0,0.5975804545117497,Spec_001
509.0,0.4471189664971532,Spec_001
510.0,0.5253446391312463,Spec_001
511.0,0.4120801228019471,Spec_001
512.0,0.4971041970591207,Spec_001
513.0,0.4838439813305659,Spec_001
514.0,0.35810443781938023,Spec_001
515.0,0.44173687398565054,Spec_001
516.0,0.382736719079191,Spec_001
517.0,0.3728416369875907,Spec_001
518.0,0.45131301463842355,Spec_001
519.0,0.4354976761338269,Spec_001
520.0,0.3781898476945262,Spec_001
521.0,0.38142944100532233,Spec_001
522.0,0.392838571440946,Spec_001
523.0,0.3141505633883738,Spec_001
524.0,0.32455524272819697,Spec_001
525.0,0.33019176257560345,Spec_001
526.0,0.31854150823142385,Spec_001
527.0,0.3394198123033274,Spec_001
528.0,0.3737575608713459,Spec_001
529.0,0.2444724198315732,Spec_001
530.0,0.28680041545375384,Spec_001
531.0,0.23174180165504796,Spec_001
532.0,0.2975149973605008,Spec_001
533.0,0.2566720743514767,Spec_001
534.0,0.30781069510254655,Spec_001
535.0,0.2496535811433476,Spec_001
536.0,0.2889431734715353,Spec_001
537.0,0.24576878663176246,Spec_001
538.0,0.21809348801533732,Spec_001
539.0,0.16141425596389505,Spec_001
540.0,0.18396612637735596,Spec_001
541.0,0.15835356918972868,Spec_001
542.0,0.08030423457038119,Spec_001
543.0,0.22085211385151277,Spec_001
544.0,0.27114060927782546,Spec_001
545.0,0.13979435235199514,Spec_001
546.0,0.15536454202423494,Spec_001
547.0,0.15709287745045564,Spec_001
548.0,0.1450880716855134,Spec_001
549.0,0.12291912823844055,Spec_001
550.0,0.1194536106573265,Spec_001
551.0,0.015043364733665715,Spec_001
552.0,0.11987798813362396,Spec_001
553.0,0.08550349227218335,Spec_001
554.0,0.11890227760232305,Spec_001
555.0,0.10430675008633028,Spec_001
556.0,0.05260955000852706,Spec_001
557.0,0.08025870395835027,Spec_001
558.0,0.0404847502874854,Spec_001
559.0,0.062014049907745436,Spec_001
560.0,0.056844148150265304,Spec_001
561.0,0.14198317884784237,Spec_001
562.0,0.06575166341888043,Spec_001
563.0,0.05020057567192425,Spec_001
564.0,0.06595294595524519,Spec_001
565.0,0.13373944541069638,Spec_001
566.0,-0.024696591360721706,Spec_001
567.0,0.06657066995973526,Spec_001
568.0,-0.03373913500186387,Spec_001
569.0,0.06802581116968111,Spec_001
570.0,0.07809771709817571,Spec_001
571.0,0.041669068338080296,Spec_001
572.0,0.05270400904836914,Spec_001
573.0,0.029970776565740213,Spec_001
574.0,0.09108595968438998,Spec_001
575.0,0.06132826864326976,Spec_001
576.0,-0.03336492336457,Spec_001
577.0,0.045303203641153464,Spec_001
578.0,0.06137090642074886,Spec_001
579.0,0.03436934107486326,Spec_001
580.0,0.07051660437611973,Spec_001
581.0,-0.011440793624071272,Spec_001
582.0,0.07944109157352361,Spec_001
583.0,-0.006319855896548342,Spec_001
584.0,0.04824562765592725,Spec_001
585.0,0.05592159926528539,Spec_001
586.0,0.05584115875512334,Spec_001
587.0,-0.005790588640861401,Spec_001
588.0,0.049945686428816874,Spec_001
589.0,-0.008971268142190705,Spec_001
590.0,0.07497164842636886,Spec_001
591.0,0.08690761965450232,Spec_001
592.0,-0.02278288578498945,Spec_001
593.0,0.10894950270090177,Spec_001
594.0,0.012309761398545054,Spec_001
595.0,0.09405957830683315,Spec_001
596.0,0.05387297565831545,Spec_001
597.0,-0.003044643478674773,Spec_001
598.0,0.022373733509534116,Spec_001
599.0,-0.05375907563001299,Spec_001
600.0,-0.02938255474441709,Spec_001
601.0,0.03666747650604431,Spec_001
602.0,0.019646784865973217,Spec_001
603.0,0.005923800508397714,Spec_001
604.0,-0.07141350055329622,Spec_001
605.0,-0.08106118574048939,Spec_001
606.0,-0.062467942254267536,Spec_001
607.0,0.0470638994919174,Spec_001
608.0,-0.045381773281521036,Spec_001
609.0,-0.060568286301972855,Spec_001
610.0,0.05257795167126167,Spec_001
611.0,0.06642614366207897,Spec_001
612.0,0.03863837771859006,Spec_001
613.0,0.011953903259312903,Spec_001
614.0,-0.025421712875051374,Spec_001
615.0,0.1064675422920763,Spec_001
616.0,0.03013658979476935,Spec_001
617.0,0.05481699975396524,Spec_001
618.0,0.03963502508617429,Spec_001
619.0,-0.021233199623925232,Spec_001
620.0,-0.015598159653242693,Spec_001
621.0,0.0003010513811571298,Spec_001
622.0,0.07790573756879253,Spec_001
623.0,-0.0018708208313213,Spec_001
624.0,0.018707274199908277,Spec_001
625.0,0.050706556469287394,Spec_001
626.0,-0.021730186261698536,Spec_001
627.0,0.014577470872429832,Spec_001
628.0,-0.011690719576575723,Spec_001
629.0,0.029582167026187284,Spec_001
630.0,-0.01603483190213606,Spec_001
631.0,-0.033150256999123766,Spec_001
632.0,0.011381190241778145,Spec_001
633.0,0.08190102895248207,Spec_001
634.0,0.026218358242473358,Spec_001
635.0,-0.04541527228154538,Spec_001
636.0,0.022579441468279993,Spec_001
637.0,-0.0018233686067938037,Spec_001
638.0,0.05752171445298833,Spec_001
639.0,-0.05146795723697803,Spec_001
640.0,0.034570449814800265,Spec_001
641.0,0.011198806625621619,Spec_001
642.0,-0.04118797515400069,Spec_001
643.0,-0.0748126229056635,Spec_001
644.0,-0.040254646314012904,Spec_001
645.0,-0.020998979058292008,Spec_001
646.0,0.026014761681571644,Spec_001
647.0,0.07029511067131017,Spec_001
648.0,0.05444028140689572,Spec_001
649.0,0.05263278908325592,Spec_001
650.0,-0.0009158026877822054,Spec_001
651.0,0.007246170896593531,Spec_001
652.0,-0.09057956067865082,Spec_001
653.0,0.04024476433477346,Spec_001
654.0,0.08129056153755954,Spec_001
655.0,0.07130135491359274,Spec_001
656.0,-0.016201369815146024,Spec_001
657.0,0.021087075574319908,Spec_001
658.0,-0.002198594514010421,Spec_001
659.0,0.049233842815397055,Spec_001
660.0,-0.02947329779754215,Spec_001
661.0,-0.1172252296211517,Spec_001
662.0,-0.07760752913197225,Spec_001
663.0,0.0788789143214998,Spec_001
664.0,0.024705763489117682,Spec_001
665.0,-0.0038373926901724012,Spec_001
666.0,0.012104527329799655,Spec_001
667.0,-0.003947955324795419,Spec_001
668.0,-0.040998660493758735,Spec_001
669.0,0.007019395370615424,Spec_001
670.0,0.006649774623473588,Spec_001
671.0,-0.06128961803869238,Spec_001
672.0,-0.08304026935644172,Spec_001
673.0,0.09189858921312413,Spec_001
674.0,-0.01940954666885541,Spec_001
675.0,-0.06611604914032733,Spec_001
676.0,-0.06692011616619811,Spec_001
677.0,0.0333014448822409,Spec_001
678.0,-0.061261825611525135,Spec_001
679.0,-0.06733464834181585,Spec_001
680.0,-0.02587673083867707,Spec_001
681.0,-0.05741365562462151,Spec_001
682.0,0.030288283529772992,Spec_001
683.0,0.07180869054277618,Spec_001
684.0,0.03902909477366239,Spec_001
685.0,0.0630592645593519,Spec_001
686.0,0.09348169852956528,Spec_001
687.0,-0.02497803519961591,Spec_001
688.0,-0.02924450286652344,Spec_001
689.0,-0.03263461149263817,Spec_001
690.0,-0.08759093389172971,Spec_001
691.0,-0.028731329609699232,Spec_001
692.0,0.03091974842939602,Spec_001
693.0,0.02608396463480837,Spec_001
694.0,0.03293036029633113,Spec_001
695.0,0.023407089074661876,Spec_001
696.0,-0.00553950777555299,Spec_001
697.0,-0.03749332240208367,Spec_001
698.0,-0.050709288848468266,Spec_001
699.0,-0.09943955300293959,Spec_001
700.0,-0.05403057512485568,Spec_001
701.0,0.04461836246748135,Spec_001
702.0,-0.018305113231753222,Spec_001
703.0,-0.11297404840986626,Spec_001
704.0,0.0196098773551186,Spec_001
705.0,0.11182659997782392,Spec_001
706.0,-0.1017516227968301,Spec_001
707.0,-0.01165535012695017,Spec_001
708.0,-0.0479861032186036,Spec_001
709.0,-0.09867097574582658,Spec_001
710.0,-0.04393975746006383,Spec_001
711.0,0.09331195972456208,Spec_001
712.0,0.028506430329090934,Spec_001
713.0,-0.04323369854917655,Spec_001
714.0,0.06770363885132638,Spec_001
715.0,-0.009164147367572883,Spec_001
716.0,-0.03632649189947692,Spec_001
717.0,0.014014796781676938,Spec_001
718.0,-0.06619248337478721,Spec_001
719.0,-0.06842088051099735,Spec_001
720.0,-0.04570482414424175,Spec_001
721.0,-0.021619739392206412,Spec_001
722.0,0.019817068775893242,Spec_001
723.0,0.07694134253758225,Spec_001
724.0,-0.0074431279801427585,Spec_001
725.0,0.08903562752879385,Spec_001
726.0,-0.0243794314921134,Spec_001
727.0,0.02610981438921459,Spec_001
728.0,0.0052744277023848195,Spec_001
729.0,0.0536735033826039,Spec_001
730.0,-0.038333001759004046,Spec_001
731.0,-0.013660523609528345,Spec_001
732.0,-0.011016210680752411,Spec_001
733.0,0.06001320117433865,Spec_001
734.0,0.007501113048923102,Spec_001
735.0,0.08820766517844067,Spec_001
736.0,0.0013794702614654535,Spec_001
737.0,0.0821314191689975,Spec_001
738.0,-0.01819351828037657,Spec_001
739.0,0.005593241788778523,Spec_001
740.0,0.03773109994054615,Spec_001
741.0,-0.06240042711141782,Spec_001
742.0,-0.04024348150838664,Spec_001
743.0,0.03190345510874172,Spec_001
744.0,0.02457340800033423,Spec_001
745.0,-0.03676019904757044,Spec_001
746.0,0.030096660508061368,Spec_001
747.0,0.08843941695823854,Spec_001
748.0,0.008543103957204517,Spec_001
749.0,0.03733093437416602,Spec_001
750.0,0.008571282153039534,Spec_001
751.0,-0.0501177426778944,Spec_001
752.0,-0.03866173991312914,Spec_001
753.0,-0.01789766095895351,Spec_001
754.0,-0.01936065825390176,Spec_001
755.0,-0.024977203576385672,Spec_001
756.0,0.0004215556127706228,Spec_001
757.0,0.054765934249769,Spec_001
758.0,-0.03225824396079573,Spec_001
759.0,0.0030368948579725034,Spec_001
760.0,0.03953588717380283,Spec_001
761.0,-0.06572839415215248,Spec_001
762.0,0.027901289289793112,Spec_001
763.0,0.02259662113110941,Spec_001
764.0,0.07195143176028891,Spec_001
765.0,-0.09104768780130938,Spec_001
766.0,0.03976842987080962,Spec_001
767.0,0.04755266768335292,Spec_001
768.0,-0.06008192297736678,Spec_001
769.0,0.0520822603487353,Spec_001
770.0,-0.05944778273460181,Spec_001
771.0,0.04337754854156967,Spec_001
772.0,0.010265335063096034,Spec_001
773.0,-0.035919753363203064,Spec_001
774.0,-0.05386206553571525,Spec_001
775.0,0.042893897058985345,Spec_001
776.0,0.012281576811467056,Spec_001
777.0,-0.010386491093538196,Spec_001
778.0,0.13889763164954266,Spec_001
779.0,-0.009661431500212512,Spec_001
780.0,0.01012261985971265,Spec_001
781.0,-0.07246779871979622,Spec_001
782.0,-0.04691872536748194,Spec_001
783.0,-0.0514702365323503,Spec_001
784.0,0.0558939395675571,Spec_001
785.0,-0.025629826095915614,Spec_001
786.0,-0.060818206912217065,Spec_001
787.0,-0.016934374418299442,Spec_001
788.0,0.06304402926290284,Spec_001
789.0,-0.010210633905756002,Spec_001
790.0,0.016357598225507107,Spec_001
791.0,-0.08093702367048744,Spec_001
792.0,0.00732274296529138,Spec_001
793.0,0.04382059640952509,Spec_001
794.0,-0.009532164345431401,Spec_001
795.0,0.06797417457013315,Spec_001
796.0,0.038444168245925045,Spec_001
797.0,-3.421180902481022e-05,Spec_001
798.0,0.0692214983984116,Spec_001
799.0,0.08635683312052812,Spec_001
800.0,0.0021161667662267973,Spec_001
