Energy [keV],Net Count Rate
17.942,5690
17.961,5689
17.981,5583
18.001,5512
18.021,5700
18.041,5662
18.061,5814
18.081,5528
18.101,5827
18.121,5771
18.141,5745
18.161,5913
18.181,5888
18.201,5951
18.221,6071
18.241,6149
18.261,6253
18.281,6356
18.301,6318
18.321,6532
18.341,6621
18.361,6694
18.381,6965
18.401,7047
18.421,7092
18.441,7512
18.461,7709
18.481,8098
18.501,8300
18.521,8554
18.541,8903
18.561,9584
18.581,9895
18.601,10655
18.621,11140
18.641,11912
18.661,12560
18.681,13074
18.701,13704
18.721,14512
18.741,15416
18.761,15972
18.781,16862
18.801,17337
18.821,18070
18.841,18789
18.861,19445
18.881,19747
18.901,20278
18.92,20387
18.94,21052
18.96,21164
18.98,21181
19,21058
19.02,20730
19.04,20711
19.06,20282
19.08,19543
19.1,19294
19.12,18972
19.14,18182
19.16,17510
19.18,16528
19.2,15942
19.22,15045
19.24,14516
19.26,13575
19.28,12796
19.3,11971
19.32,11422
19.34,10664
19.36,9972
19.38,9556
19.4,8805
19.42,8333
19.44,7932
19.46,7674
19.48,7144
19.5,6919
19.52,6454
19.54,6296
19.56,6019
19.58,5750
19.6,5460
19.62,5451
19.64,5236
19.66,4989
19.68,4920
19.7,4808
19.72,4627
19.74,4533
19.76,4378
19.78,4380
19.8,4302
19.82,4186
19.84,4231
19.86,4134
19.88,4129
19.899,4267
19.919,4344
19.939,4340
19.959,4576
19.979,4823
19.999,4956
20.019,5222
20.039,5592
20.059,5975
20.079,6093
20.099,6591
20.119,6667
20.139,6897
20.159,6969
20.179,7112
20.199,7172
20.219,7010
20.239,6953
20.259,6492
20.279,6353
20.299,5755
20.319,5403
20.339,4969
20.359,4571
20.379,4235
20.399,3987
20.419,3803
20.439,3569
20.459,3360
20.479,3430
20.499,3296
20.519,3217
20.539,3268
20.559,3282
20.579,3326
20.599,3235
20.619,3215
20.639,3236
20.659,3262
20.679,3313
20.699,3333
20.719,3372
20.739,3469
20.759,3519
20.779,3583
20.799,3563
20.819,3782
20.839,3818
20.858,3970
20.878,4077
20.898,4214
20.918,4200
20.938,4472
20.958,4602
20.978,4718
20.998,4864
21.018,5056
21.038,5334
21.058,5384
21.078,5543
21.098,5740
21.118,5907
21.138,5893
21.158,5818
21.178,5860
21.198,5843
21.218,5812
21.238,5796
21.258,5615
21.278,5539
21.298,5282
21.318,5258
21.338,4947
21.358,4840
21.378,4814
21.398,4542
21.418,4485
21.438,4387
21.458,4222
21.478,4118
21.498,4016
21.518,3917
21.538,3770
21.558,3740
21.578,3664
21.598,3546
21.618,3591
21.638,3418
21.658,3300
21.678,3293
21.698,3188
21.718,3094
21.738,3092
21.758,3019
21.778,2828
21.798,2822
21.818,2752
21.837,2802
21.857,2684
21.877,2687
21.897,2621
21.917,2563
21.937,2541
21.957,2454
21.977,2497
21.997,2438
22.017,2465
22.037,2433
22.057,2361
22.077,2332
22.097,2325
22.117,2244
22.137,2243
22.157,2317
22.177,2178
22.197,2253
22.217,2123
22.237,2085
22.257,2098
22.277,2139
22.297,2134
22.317,2097
22.337,2044
22.357,1933
22.377,2043
22.397,2049
22.417,2038
22.437,1917
22.457,1984
22.477,1947
22.497,2042
22.517,1978
22.537,2048
22.557,2023
22.577,2031
22.597,1986
22.617,2149
22.637,2160
22.657,2162
22.677,2195
22.697,2283
22.717,2231
22.737,2201
22.757,2196
22.777,2231
22.796,2136
22.816,2133
22.836,2037
22.856,1923
22.876,1968
22.896,1869
22.916,1855
22.936,1844
22.956,1893
22.976,1808
22.996,1727
23.016,1808
23.036,1682
23.056,1743
23.076,1740
23.096,1704
23.116,1712
23.136,1753
23.156,1744
23.176,1751
23.196,1739
23.216,1685
23.236,1642
23.256,1666
23.276,1684
23.296,1647
23.316,1622
23.336,1568
23.356,1620
23.376,1589
23.396,1632
23.416,1634
23.436,1546
23.456,1673
23.476,1579
23.496,1536
23.516,1554
23.536,1568
23.556,1578
23.576,1531
23.596,1571
23.616,1560
23.636,1531
23.656,1519
23.676,1592
23.696,1557
23.716,1700
23.736,1668
23.756,1643
23.775,1663
23.795,1649
23.815,1657
23.835,1640
23.855,1663
23.875,1710
23.895,1604
23.915,1589
23.935,1513
23.955,1536
23.975,1547
23.995,1501
24.015,1465
24.035,1415
24.055,1438
24.075,1432
24.095,1372
24.115,1429
24.135,1437
24.155,1351
24.175,1347
24.195,1422
24.215,1435
24.235,1382
24.255,1322
24.275,1419
24.295,1328
24.315,1350
24.335,1390
24.355,1485
24.375,1365
24.395,1395
24.415,1380
24.435,1296
24.455,1288
24.475,1300
24.495,1289
24.515,1279
24.535,1281
24.555,1274
24.575,1294
24.595,1352
24.615,1223
24.635,1300
24.655,1217
24.675,1261
24.695,1218
24.715,1270
24.734,1197
24.754,1232
24.774,1306
24.794,1207
24.814,1251
24.834,1166
24.854,1225
24.874,1225
24.894,1248
24.914,1276
24.934,1192
24.954,1195
24.974,1130
24.994,1204
25.014,1124
25.034,1216
25.054,1153
25.074,1141
25.094,1194
25.114,1122
25.134,1133
25.154,1182
25.174,1220
25.194,1126
25.214,1204
25.234,1197
25.254,1214
25.274,1177
25.294,1142
25.314,1131
25.334,1102
25.354,1118
25.374,1135
25.394,1096
25.414,1056
25.434,1082
25.454,1097
25.474,1036
25.494,1089
25.514,1051
25.534,1052
25.554,1110
25.574,1047
25.594,994
25.614,1059
25.634,1076
25.654,1015
25.674,1070
25.694,1017
25.713,923
25.733,998
25.753,1000
25.773,1041
25.793,1014
25.813,987
25.833,1049
25.853,942
25.873,1057
25.893,976
25.913,1040
25.933,1030
25.953,937
25.973,988
25.993,988
26.013,1028
26.033,939
26.053,985
26.073,947
26.093,918
26.113,892
26.133,987
26.153,965
26.173,969
26.193,989
26.213,934
26.233,975
26.253,943
26.273,910
26.293,919
26.313,908
26.333,886
26.353,918
26.373,932
26.393,890
26.413,868
26.433,943
26.453,894
26.473,840
26.493,904
26.513,886
26.533,897
26.553,879
26.573,864
26.593,880
26.613,886
26.633,825
26.653,932
26.672,903
26.692,910
26.712,904
26.732,843
26.752,819
26.772,867
26.792,856
26.812,867
26.832,840
26.852,835
26.872,852
26.892,814
26.912,745
26.932,805
26.952,818
26.972,860
26.992,791
27.012,845
27.032,811
27.052,802
27.072,779
27.092,809
27.112,788
27.132,803
27.152,784
27.172,848
27.192,755
27.212,781
27.232,805
27.252,761
27.272,755
27.292,803
27.312,714
27.332,807
27.352,801
27.372,741
27.392,772
27.412,805
27.432,758
27.452,802
27.472,686
27.492,722
27.512,723
27.532,739
27.552,747
27.572,740
27.592,711
27.612,734
27.632,711
27.651,711
27.671,732
27.691,690
27.711,714
27.731,677
27.751,695
27.771,743
27.791,691
27.811,692
27.831,659
27.851,659
27.871,674
27.891,696
27.911,680
27.931,685
27.951,686
27.971,686
27.991,670
28.011,700
28.031,642
28.051,657
28.071,653
28.091,652
28.111,642
28.131,650
28.151,685
28.171,676
28.191,618
28.211,628
28.231,639
28.251,670
28.271,619
28.291,628
28.311,667
28.331,650
28.351,614
28.371,603
28.391,600
28.411,607
28.431,640
28.451,604
28.471,602
28.491,607
28.511,603
28.531,574
28.551,596
28.571,584
28.591,650
28.611,623
28.63,551
28.65,618
28.67,615
28.69,588
28.71,547
28.73,593
28.75,575
28.77,570
28.79,575
28.81,580
28.83,574
28.85,523
28.87,550
28.89,531
28.91,561
28.93,561
28.95,570
28.97,530
28.99,539
29.01,506
29.03,562
29.05,536
29.07,543
29.09,532
29.11,506
29.13,481
29.15,539
29.17,502
29.19,514
29.21,532
29.23,502
29.25,497
29.27,542
29.29,515
29.31,500
29.33,515
29.35,508
29.37,483
29.39,456
29.41,518
29.43,492
29.45,509
29.47,484
29.49,463
29.51,476
29.53,503
29.55,463
29.57,478
29.589,500
29.609,523
29.629,459
29.649,484
29.669,476
29.689,468
29.709,488
29.729,478
29.749,457
29.769,493
29.789,454
29.809,438
29.829,475
29.849,488
29.869,467
29.889,426
29.909,455
29.929,440
29.949,448
29.969,440
29.989,457
30.009,432
30.029,397
30.049,441
30.069,411
30.089,446
30.109,452
30.129,435
30.149,396
30.169,402
30.189,391
30.209,383
30.229,421
30.249,428
30.269,410
30.289,405
30.309,402
30.329,435
30.349,426
30.369,405
30.389,419
30.409,392
30.429,393
30.449,360
30.469,400
30.489,382
30.509,431
30.529,358
30.549,374
30.568,373
30.588,365
30.608,377
30.628,389
30.648,399
30.668,366
30.688,394
30.708,362
30.728,371
30.748,368
30.768,367
30.788,350
30.808,348
30.828,355
30.848,358
30.868,345
30.888,366
30.908,390
30.928,356
30.948,321
30.968,349
30.988,360
31.008,357
31.028,350
31.048,345
31.068,328
31.088,317
31.108,300
31.128,309
31.148,319
31.168,321
31.188,319
31.208,302
31.228,314
31.248,337
31.268,346
31.288,370
31.308,318
31.328,300
31.348,298
31.368,313
31.388,312
31.408,294
31.428,284
31.448,289
31.468,309
31.488,337
31.508,308
31.527,312
31.547,313
31.567,277
31.587,312
31.607,287
31.627,295
31.647,269
31.667,289
31.687,262
31.707,291
31.727,263
31.747,286
31.767,275
31.787,290
31.807,256
31.827,293
31.847,277
31.867,313
31.887,248
31.907,263
31.927,273
31.947,260
31.967,241
31.987,247
32.007,256
32.027,263
32.047,262
32.067,237
32.087,226
32.107,252
32.127,262
32.147,247
32.167,232
32.187,248
32.207,230
32.227,260
32.247,225
32.267,243
32.287,244
32.307,239
32.327,226
32.347,221
32.367,230
32.387,217
32.407,210
32.427,219
32.447,227
32.467,231
32.487,225
32.506,195
32.526,200
32.546,200
32.566,220
32.586,204
32.606,215
32.626,238
32.646,217
32.666,204
32.686,187
32.706,201
32.726,192
32.746,191
32.766,220
32.786,185
32.806,204
32.826,176
32.846,186
32.866,177
32.886,206
32.906,199
32.926,208
32.946,179
32.966,195
32.986,167
33.006,179
33.026,188
33.046,178
33.066,159
33.086,192
33.106,181
33.126,192
33.146,175
33.166,178
33.186,184
33.206,166
33.226,161
33.246,163
33.266,182
33.286,169
33.306,150
33.326,160
33.346,143
33.366,143
33.386,164
33.406,154
33.426,150
33.446,158
33.465,130
33.485,175
33.505,166
33.525,139
33.545,141
33.565,162
33.585,120
33.605,131
33.625,126
33.645,139
33.665,130
33.685,135
33.705,135
33.725,144
33.745,119
33.765,148
33.785,137
33.805,123
33.825,116
33.845,127
33.865,120
33.885,117
33.905,141
33.925,129
33.945,119
33.965,128
33.985,117
34.005,111
34.025,127
34.045,127
34.065,125
34.085,105
34.105,117
34.125,108
34.145,96
34.165,125
34.185,96
34.205,103
34.225,94
34.245,89
34.265,103
34.285,108
34.305,89
34.325,92
34.345,105
34.365,90
34.385,83
34.405,83
34.425,90
34.444,109
34.464,86
34.484,93
34.504,100
34.524,93
34.544,70
34.564,72
34.584,79
34.604,77
34.624,83
34.644,62
34.664,76
34.684,69
34.704,72
34.724,66
34.744,81
34.764,82
34.784,74
34.804,57
34.824,49
34.844,62
34.864,54
34.884,66
34.904,62
34.924,63
34.944,49
34.964,52
34.984,58
35.004,63
35.024,46
35.044,68
35.064,49
35.084,50
35.104,43
35.124,33
35.144,52
35.164,46
35.184,47
35.204,39
35.224,34
35.244,42
35.264,38
35.284,40
35.304,44
35.324,48
35.344,44
35.364,45
35.384,33
35.403,43
35.423,37
35.443,32
35.463,32
35.483,41
35.503,34
35.523,42
35.543,35
35.563,38
35.583,27
35.603,24
35.623,29
35.643,33
35.663,25
35.683,25
35.703,33
35.723,31
35.743,25
35.763,25
35.783,26
35.803,24
35.823,14
35.843,32
35.863,19
35.883,13
35.903,14
35.923,16
35.943,12
35.963,16
35.983,14
36.003,26
36.023,21
36.043,8
36.063,17
36.083,14
36.103,18
36.123,15
36.143,14
36.163,16
36.183,9
36.203,19
36.223,19
36.243,12
36.263,19
36.283,15
36.303,15
36.323,16
36.343,13
36.363,24
36.382,20
36.402,12
36.422,13
36.442,14
36.462,12
36.482,12
36.502,10
36.522,14
36.542,11
36.562,10
36.582,11
36.602,13
36.622,11
36.642,15
36.662,10
36.682,12
36.702,10
36.722,12
36.742,13
36.762,10
36.782,12
36.802,13
36.822,8
36.842,8
36.862,11
36.882,11
36.902,13
36.922,8
36.942,7
36.962,10
36.982,7
37.002,13
37.022,7
37.042,10
37.062,10
37.082,7
37.102,5
37.122,10
37.142,8
37.162,6
37.182,6
37.202,12
37.222,8
37.242,7
37.262,7
37.282,12
37.302,2
37.322,9
37.341,10
37.361,6
37.381,7
37.401,8
37.421,11
37.441,8
37.461,11
37.481,6
37.501,6
37.521,6
37.541,11
37.561,6
37.581,8
37.601,11
37.621,4
37.641,7
37.661,11
37.681,8
37.701,10
37.721,9
37.741,11
37.761,6
37.781,10
37.801,7
37.821,7
37.841,10
37.861,7
37.881,5
37.901,8
37.921,9
37.941,9
37.961,13
37.981,6
38.001,4
38.021,5
38.041,8
38.061,5
38.081,10
38.101,6
38.121,3
38.141,9
38.161,7
38.181,7
38.201,5
38.221,3
38.241,5
38.261,7
38.281,4
38.301,1
38.32,9
38.34,12
38.36,7
38.38,5
38.4,4
38.42,7
38.44,7
38.46,3
38.48,7
38.5,6
38.52,4
38.54,5
38.56,8
38.58,5
38.6,8
38.62,1
38.64,4
38.66,7
38.68,4
38.7,6
38.72,4
38.74,8
38.76,5
38.78,4
38.8,6
38.82,1
38.84,5
38.86,3
38.88,6
38.9,9
38.92,5
38.94,6
38.96,3
38.98,7
39,4
39.02,0
39.04,2
39.06,6
39.08,4
39.1,3
39.12,8
39.14,4
39.16,7
39.18,5
39.2,7
39.22,6
39.24,2
39.26,6
39.28,3
39.299,5
39.319,9
39.339,2
39.359,8
39.379,9
39.399,6
39.419,8
39.439,5
39.459,1
39.479,3
39.499,6
39.519,2
39.539,5
39.559,4
39.579,1
39.599,7
39.619,4
39.639,7
39.659,4
39.679,2
39.699,2
39.719,4
39.739,1
39.759,4
39.779,5
39.799,5
39.819,7
39.839,4
39.859,6
39.879,4
39.899,2
39.919,3
39.939,7
39.959,4
39.979,8
39.999,1
40.019,1
40.039,5
40.059,4
40.079,6
40.099,3
40.119,1
40.139,2
40.159,4
40.179,2
40.199,2
40.219,2
40.239,4
40.258,6
40.278,1
40.298,1
40.318,6
40.338,3
40.358,2
40.378,3
40.398,2
40.418,2
40.438,5
40.458,5
40.478,3
40.498,2
40.518,6
40.538,0
40.558,3
40.578,3
40.598,4
40.618,4
40.638,4
40.658,2
40.678,3
40.698,3
40.718,8
40.738,2
40.758,3
40.778,3
40.798,3
40.818,4
40.838,1
40.858,4
40.878,2
40.898,3
