Energy [keV],Net Count Rate
5.624,6297
5.644,6494
5.664,6715
5.684,6598
5.705,6754
5.725,6809
5.745,6925
5.765,7159
5.785,7059
5.805,7179
5.825,7349
5.845,7400
5.865,7565
5.885,7732
5.905,7907
5.925,7933
5.945,8011
5.965,7877
5.985,7819
6.005,7914
6.025,7989
6.045,7934
6.065,8081
6.085,8263
6.105,8176
6.125,8179
6.145,8523
6.165,8753
6.185,9091
6.205,9185
6.225,9618
6.245,10038
6.265,10471
6.285,11185
6.305,12486
6.325,13437
6.345,14976
6.365,16706
6.385,17888
6.405,18457
6.425,18176
6.445,17034
6.465,15987
6.485,13763
6.505,12348
6.525,11033
6.545,10257
6.565,9498
6.585,9323
6.605,9250
6.625,9416
6.645,9329
6.665,9316
6.685,9715
6.705,9613
6.725,9680
6.745,9893
6.765,9948
6.785,10128
6.805,10124
6.825,10449
6.845,10625
6.865,10631
6.885,11002
6.905,11163
6.925,11094
6.945,11320
6.965,11353
6.986,11425
7.006,11613
7.026,11934
7.046,12258
7.066,12340
7.086,12416
7.106,12482
7.126,13241
7.146,13602
7.166,14376
7.186,15210
7.206,16611
7.226,17828
7.246,19430
7.266,20650
7.286,22083
7.306,23342
7.326,23830
7.346,24502
7.366,25298
7.386,26165
7.406,27029
7.426,27935
7.446,29076
7.466,29194
7.486,29222
7.506,27347
7.526,25032
7.546,22054
7.566,19015
7.586,16201
7.606,13844
7.626,12278
7.646,11343
7.666,10836
7.686,10481
7.706,10360
7.726,10319
7.746,10375
7.766,10536
7.786,10491
7.806,10655
7.826,10597
7.846,10683
7.866,11105
7.886,11253
7.906,11293
7.926,11647
7.946,11999
7.966,12460
7.986,12751
8.006,13322
8.026,13580
8.046,13693
8.066,14020
8.086,13829
8.106,14045
8.126,13587
8.146,13523
8.166,13378
8.186,13514
8.206,13250
8.226,13398
8.247,13269
8.267,13487
8.287,13325
8.307,12821
8.327,12563
8.347,12206
8.367,11899
8.387,11462
8.407,11292
8.427,10962
8.447,11154
8.467,10820
8.487,10922
8.507,11177
8.527,11287
8.547,11519
8.567,11705
8.587,11982
8.607,12056
8.627,12234
8.647,12390
8.667,12390
8.687,12349
8.707,12221
8.727,11892
8.747,11998
8.767,11679
8.787,11795
8.807,11468
8.827,11666
8.847,11681
8.867,11636
8.887,11617
8.907,11771
8.927,11656
8.947,11984
8.967,11744
8.987,11838
9.007,11806
9.027,11940
9.047,11813
9.067,11885
9.087,11863
9.107,11957
9.127,11948
9.147,11933
9.167,12133
9.187,12037
9.207,11980
9.227,12176
9.247,12191
9.267,12158
9.287,12201
9.307,12037
9.327,12062
9.347,12114
9.367,12103
9.387,12310
9.407,12296
9.427,12560
9.447,12354
9.467,12662
9.487,12351
9.508,12547
9.528,12480
9.548,12677
9.568,12931
9.588,12764
9.608,12823
9.628,12691
9.648,12732
9.668,12889
9.688,12775
9.708,12670
9.728,12997
9.748,12944
9.768,12598
9.788,12737
9.808,12675
9.828,12907
9.848,12574
9.868,13011
9.888,12823
9.908,12915
9.928,12937
9.948,12910
9.968,12835
9.988,12754
10.008,13060
10.028,12928
10.048,12995
10.068,12997
10.088,13141
10.108,12858
10.128,13039
10.148,13058
10.168,13117
10.188,13132
10.208,12794
10.228,13121
10.248,13196
10.268,12908
10.288,13083
10.308,13147
10.328,12832
10.348,13244
10.368,13123
10.388,13220
10.408,13427
10.428,13103
10.448,13342
10.468,13218
10.488,13241
10.508,13057
10.528,13335
10.548,13342
10.568,13096
10.588,13069
10.608,13351
10.628,13295
10.648,13303
10.668,13181
10.688,13243
10.708,13169
10.728,13304
10.748,13221
10.769,13234
10.789,13308
10.809,13136
10.829,13207
10.849,13111
10.869,13238
10.889,13169
10.909,13101
10.929,13141
10.949,13201
10.969,13090
10.989,13072
11.009,13113
11.029,13115
11.049,12978
11.069,13020
11.089,13243
11.109,12985
11.129,13306
11.149,12954
11.169,13102
11.189,13123
11.209,13189
11.229,13221
11.249,13357
11.269,13209
11.289,13145
11.309,13265
11.329,13119
11.349,13048
11.369,13077
11.389,12984
11.409,13044
11.429,13063
11.449,13039
11.469,13027
11.489,13063
11.509,13254
11.529,13016
11.549,12950
11.569,13106
11.589,12970
11.609,13026
11.629,13114
11.649,12983
11.669,12874
11.689,13107
11.709,13076
11.729,13164
11.749,13046
11.769,13273
11.789,13095
11.809,13278
11.829,13283
11.849,13378
11.869,13552
11.889,13740
11.909,14026
11.929,14040
11.949,14089
11.969,13712
11.989,13922
12.009,13589
12.029,13675
12.05,13475
12.07,12993
12.09,13099
12.11,12824
12.13,12874
12.15,12646
12.17,12583
12.19,12629
12.21,12469
12.23,12502
12.25,12739
12.27,12696
12.29,12454
12.31,12577
12.33,12640
12.35,12589
12.37,12404
12.39,12636
12.41,12825
12.43,12322
12.45,12515
12.47,12430
12.49,12402
12.51,12420
12.53,12308
12.55,12291
12.57,12482
12.59,12450
12.61,12261
12.63,12246
12.65,12268
12.67,12259
12.69,12229
12.71,12194
12.73,12222
12.75,12195
12.77,12218
12.79,12061
12.81,12144
12.83,12120
12.85,11946
12.87,12052
12.89,11882
12.91,11967
12.93,11715
12.95,11792
12.97,11792
12.99,11747
13.01,11962
13.03,11751
13.05,11783
13.07,11767
13.09,11767
13.11,11902
13.13,11710
13.15,11673
13.17,11696
13.19,11609
13.21,11726
13.23,11457
13.25,11740
13.27,11657
13.29,11626
13.311,11696
13.331,11544
13.351,11605
13.371,11333
13.391,11396
13.411,11384
13.431,11322
13.451,11371
13.471,11340
13.491,11302
13.511,11345
13.531,11175
13.551,11411
13.571,11293
13.591,11324
13.611,11051
13.631,11097
13.651,11035
13.671,11037
13.691,11088
13.711,10931
13.731,10951
13.751,10942
13.771,10877
13.791,10810
13.811,10913
13.831,10831
13.851,10932
13.871,10906
13.891,10768
13.911,10813
13.931,10635
13.951,10629
13.971,10784
13.991,10723
14.011,10754
14.031,10752
14.051,10796
14.071,10749
14.091,10758
14.111,11105
14.131,10875
14.151,10900
14.171,10988
14.191,10850
14.211,10729
14.231,10741
14.251,10827
14.271,10731
14.291,10461
14.311,10413
14.331,10149
14.351,10431
14.371,10259
14.391,10164
14.411,10106
14.431,10062
14.451,10028
14.471,10022
14.491,9919
14.511,9779
14.531,9856
14.551,10043
14.572,9918
14.592,9834
14.612,9869
14.632,9717
14.652,9935
14.672,9601
14.692,9681
14.712,9669
14.732,9817
14.752,9472
14.772,9677
14.792,9544
14.812,9483
14.832,9572
14.852,9675
14.872,9566
14.892,9533
14.912,9423
14.932,9391
14.952,9405
14.972,9245
14.992,9343
15.012,9316
15.032,9525
15.052,9329
15.072,9172
15.092,9142
15.112,9136
15.132,9367
15.152,9041
15.172,8945
15.192,9095
15.212,9146
15.232,9063
15.252,9002
15.272,8924
15.292,8945
15.312,9003
15.332,8851
15.352,8892
15.372,8957
15.392,8990
15.412,8723
15.432,8876
15.452,8672
15.472,8601
15.492,8605
15.512,8688
15.532,8666
15.552,8520
15.572,8570
15.592,8550
15.612,8485
15.632,8512
15.652,8568
15.672,8452
15.692,8473
15.712,8397
15.732,8542
15.752,8341
15.772,8519
15.792,8317
15.812,8258
15.832,8326
15.853,8297
15.873,8262
15.893,8245
15.913,8301
15.933,8152
15.953,8295
15.973,8104
15.993,8102
16.013,8125
16.033,8180
16.053,7985
16.073,8123
16.093,7901
16.113,7817
16.133,7992
16.153,7791
16.173,7876
16.193,7770
16.213,7775
16.233,7935
16.253,7846
16.273,7726
16.293,7705
16.313,7655
16.333,7666
16.353,7788
16.373,7460
16.393,7592
16.413,7615
16.433,7591
16.453,7573
16.473,7507
16.493,7452
16.513,7418
16.533,7421
16.553,7382
16.573,7358
16.593,7605
16.613,7539
16.633,7450
16.653,7392
16.673,7367
16.693,7169
16.713,7240
16.733,7326
16.753,7351
16.773,7193
16.793,7220
16.813,7355
16.833,7117
16.853,7099
16.873,7050
16.893,7152
16.913,7044
16.933,6934
16.953,7094
16.973,7052
16.993,7112
17.013,6970
17.033,7002
17.053,7039
17.073,6960
17.093,7051
17.114,6890
17.134,6998
17.154,7129
17.174,6848
17.194,6789
17.214,6896
17.234,7024
17.254,6955
17.274,6814
17.294,6818
17.314,7011
17.334,6698
17.354,6706
17.374,6816
17.394,6832
17.414,6828
17.434,6861
17.454,6779
17.474,6595
17.494,6725
17.514,6673
17.534,6707
17.554,6847
17.574,6780
17.594,6758
17.614,7032
17.634,6810
17.654,6913
17.674,6856
17.694,6846
17.714,6763
17.734,6884
17.754,6826
17.774,6798
17.794,7019
17.814,6741
17.834,6868
17.854,6777
17.874,7022
17.894,6935
17.914,6908
17.934,7034
17.954,7107
17.974,7070
17.994,7081
18.014,7060
18.034,7067
18.054,7215
18.074,7190
18.094,7310
18.114,7408
18.134,7175
18.154,7328
18.174,7579
18.194,7503
18.214,7505
18.234,7658
18.254,7618
18.274,7844
18.294,7717
18.314,7932
18.334,7849
18.354,7992
18.375,8144
18.395,8298
18.415,8431
18.435,8563
18.455,8987
18.475,9131
18.495,9255
18.515,9493
18.535,9983
18.555,10257
18.575,10670
18.595,11357
18.615,11660
18.635,12217
18.655,13051
18.675,13700
18.695,14348
18.715,15107
18.735,16120
18.755,17201
18.775,18222
18.795,19066
18.815,20114
18.835,20966
18.855,21906
18.875,22854
18.895,23837
18.915,24629
18.935,25569
18.955,25813
18.975,26497
18.995,27264
19.015,27123
19.035,27155
19.055,27175
19.075,27123
19.095,26698
19.115,26227
19.135,25840
19.155,25145
19.175,24192
19.195,23317
19.215,22614
19.235,21448
19.255,20742
19.275,19338
19.295,18203
19.315,17445
19.335,16461
19.355,15480
19.375,14317
19.395,13496
19.415,12598
19.435,11955
19.455,11138
19.475,10404
19.495,9898
19.515,9532
19.535,8880
19.555,8553
19.575,8205
19.595,7811
19.615,7560
19.635,7162
19.656,6917
19.676,6867
19.696,6627
19.716,6429
19.736,6202
19.756,6146
19.776,5705
19.796,5783
19.816,5609
19.836,5430
19.856,5520
19.876,5494
19.896,5306
19.916,5402
19.936,5435
19.956,5470
19.976,5829
19.996,5922
20.016,6215
20.036,6725
20.056,7014
20.076,7297
20.096,7761
20.116,8036
20.136,8311
20.156,8816
20.176,9044
20.196,9344
20.216,9242
20.236,9225
20.256,9043
20.276,8920
20.296,8487
20.316,8123
20.336,7442
20.356,6886
20.376,6424
20.396,5977
20.416,5338
20.436,5045
20.456,4821
20.476,4607
20.496,4318
20.516,4354
20.536,4169
20.556,4335
20.576,4228
20.596,4178
20.616,4125
20.636,4189
20.656,4042
20.676,4224
20.696,4202
20.716,4134
20.736,4318
20.756,4266
20.776,4344
20.796,4429
20.816,4357
20.836,4586
20.856,4611
20.876,4491
20.896,4800
20.917,4868
20.937,5138
20.957,5355
20.977,5595
20.997,5702
21.017,5993
21.037,6263
21.057,6503
21.077,6598
21.097,7041
21.117,7264
21.137,7280
21.157,7445
21.177,7341
21.197,7431
21.217,7549
21.237,7641
21.257,7494
21.277,7587
21.297,7328
21.317,7178
21.337,7083
21.357,6716
21.377,6542
21.397,6430
21.417,6237
21.437,6279
21.457,6031
21.477,5862
21.497,5732
21.517,5431
21.537,5254
21.557,5324
21.577,5094
21.597,5036
21.617,5033
21.637,4692
21.657,4692
21.677,4522
21.697,4435
21.717,4245
21.737,4112
21.757,4193
21.777,4087
21.797,4015
21.817,3891
21.837,3724
21.857,3551
21.877,3516
21.897,3604
21.917,3494
21.937,3432
21.957,3359
21.977,3341
21.997,3308
22.017,3253
22.037,3252
22.057,3115
22.077,3141
22.097,3041
22.117,3141
22.137,2973
22.157,3039
22.178,2885
22.198,2882
22.218,2891
22.238,2892
22.258,2859
22.278,2722
22.298,2815
22.318,2756
22.338,2763
22.358,2685
22.378,2616
22.398,2643
22.418,2547
22.438,2697
22.458,2639
22.478,2564
22.498,2582
22.518,2483
22.538,2642
22.558,2655
22.578,2634
22.598,2642
22.618,2646
22.638,2662
22.658,2742
22.678,2749
22.698,2868
22.718,2853
22.738,2891
22.758,3036
22.778,2848
22.798,2831
22.818,2945
22.838,2855
22.858,2718
22.878,2751
22.898,2673
22.918,2467
22.938,2507
22.958,2403
22.978,2384
22.998,2300
23.018,2288
23.038,2336
23.058,2377
23.078,2335
23.098,2264
23.118,2217
23.138,2389
23.158,2185
23.178,2274
23.198,2247
23.218,2263
23.238,2294
23.258,2237
23.278,2270
23.298,2175
23.318,2139
23.338,2106
23.358,2179
23.378,2179
23.398,2232
23.418,2072
23.439,2064
23.459,2163
23.479,2054
23.499,2035
23.519,2008
23.539,2039
23.559,2016
23.579,2042
23.599,1971
23.619,2059
23.639,2027
23.659,1986
23.679,2040
23.699,2094
23.719,2185
23.739,2068
23.759,2107
23.779,2177
23.799,2205
23.819,2163
23.839,2209
23.859,2213
23.879,2249
23.899,2190
23.919,2197
23.939,2094
23.959,2119
23.979,2030
23.999,2020
24.019,1962
24.039,1914
24.059,1930
24.079,1916
24.099,1833
24.119,1833
24.139,1851
24.159,1835
24.179,1851
24.199,1856
24.219,1881
24.239,1834
24.259,1854
24.279,1768
24.299,1883
24.319,1779
24.339,1822
24.359,1730
24.379,1861
24.399,1792
24.419,1793
24.439,1786
24.459,1749
24.479,1716
24.499,1769
24.519,1686
24.539,1739
24.559,1634
24.579,1696
24.599,1649
24.619,1694
24.639,1668
24.659,1662
24.679,1683
24.699,1722
24.72,1654
24.74,1620
24.76,1653
24.78,1676
24.8,1677
24.82,1560
24.84,1636
24.86,1663
24.88,1610
24.9,1615
24.92,1600
24.94,1620
24.96,1596
24.98,1587
25,1625
25.02,1600
25.04,1576
25.06,1596
25.08,1572
25.1,1515
25.12,1545
25.14,1534
25.16,1638
25.18,1540
25.2,1527
25.22,1529
25.24,1535
25.26,1509
25.28,1523
25.3,1529
25.32,1486
25.34,1561
25.36,1499
25.38,1441
25.4,1476
25.42,1483
25.44,1487
25.46,1419
25.48,1461
25.5,1422
25.52,1507
25.54,1386
25.56,1369
25.58,1406
25.6,1457
25.62,1451
25.64,1384
25.66,1377
25.68,1402
25.7,1369
25.72,1372
25.74,1356
25.76,1407
25.78,1332
25.8,1279
25.82,1339
25.84,1383
25.86,1344
25.88,1337
25.9,1347
25.92,1335
25.94,1333
25.96,1311
25.981,1358
26.001,1375
26.021,1316
26.041,1300
26.061,1247
26.081,1340
26.101,1318
26.121,1363
26.141,1249
26.161,1142
26.181,1262
26.201,1237
26.221,1208
26.241,1240
26.261,1242
26.281,1265
26.301,1251
26.321,1208
26.341,1217
26.361,1304
26.381,1296
26.401,1240
26.421,1251
26.441,1223
26.461,1121
26.481,1190
26.501,1258
26.521,1195
26.541,1177
26.561,1186
26.581,1202
26.601,1219
26.621,1193
26.641,1146
26.661,1182
26.681,1159
26.701,1138
26.721,1119
26.741,1198
26.761,1134
26.781,1118
26.801,1149
26.821,1103
26.841,1124
26.861,1146
26.881,1137
26.901,1079
26.921,1090
26.941,1083
26.961,1103
26.981,1086
27.001,1093
27.021,1094
27.041,1091
27.061,1051
27.081,1093
27.101,1053
27.121,1065
27.141,1126
27.161,1055
27.181,1062
27.201,1136
27.221,1012
27.242,1060
27.262,1007
27.282,1056
27.302,991
27.322,1005
27.342,999
27.362,970
27.382,1033
27.402,1008
27.422,970
27.442,1015
27.462,1029
27.482,990
27.502,1031
27.522,947
27.542,1031
27.562,944
27.582,990
27.602,923
27.622,994
27.642,988
27.662,959
27.682,934
27.702,930
27.722,961
27.742,913
27.762,975
27.782,919
27.802,906
27.822,867
27.842,972
27.862,949
27.882,872
27.902,919
27.922,828
27.942,897
27.962,921
27.982,876
28.002,860
28.022,857
28.042,914
28.062,863
28.082,891
28.102,873
28.122,881
28.142,876
28.162,818
28.182,857
28.202,829
28.222,846
28.242,844
28.262,855
28.282,798
28.302,846
28.322,815
28.342,881
28.362,834
28.382,812
28.402,823
28.422,845
28.442,860
28.462,848
28.482,796
28.502,766
28.523,776
28.543,824
28.563,798
28.583,783
28.603,796
28.623,768
28.643,807
28.663,759
28.683,758
28.703,733
28.723,760
28.743,740
28.763,827
28.783,742
28.803,772
28.823,755
28.843,769
28.863,759
28.883,733
28.903,760
28.923,759
28.943,753
28.963,721
28.983,754
29.003,801
29.023,699
29.043,735
29.063,679
29.083,726
29.103,669
29.123,713
29.143,725
29.163,736
29.183,699
29.203,726
29.223,689
29.243,683
29.263,717
29.283,682
29.303,680
29.323,696
29.343,693
29.363,704
29.383,735
29.403,669
29.423,647
29.443,676
29.463,657
29.483,645
29.503,700
29.523,660
29.543,691
29.563,626
29.583,608
29.603,649
29.623,642
29.643,639
29.663,660
29.683,654
29.703,645
29.723,626
29.743,629
29.763,584
29.784,608
29.804,622
29.824,652
29.844,636
29.864,647
29.884,622
29.904,634
29.924,601
29.944,566
29.964,579
29.984,631
30.004,576
30.024,555
30.044,596
30.064,587
30.084,563
30.104,620
30.124,648
30.144,585
30.164,619
30.184,571
30.204,568
30.224,555
30.244,579
30.264,594
30.284,572
30.304,542
30.324,514
30.344,529
30.364,513
30.384,523
30.404,546
30.424,513
30.444,523
30.464,532
30.484,555
30.504,533
30.524,505
30.544,537
30.564,529
30.584,481
30.604,531
30.624,513
30.644,470
30.664,472
30.684,508
30.704,497
30.724,493
30.744,443
30.764,502
30.784,514
30.804,486
30.824,480
30.844,436
30.864,483
30.884,486
30.904,439
30.924,469
30.944,495
30.964,469
30.984,510
31.004,465
31.024,464
31.045,446
31.065,428
31.085,459
31.105,404
31.125,467
31.145,448
31.165,473
31.185,425
31.205,463
31.225,435
31.245,468
31.265,419
31.285,424
31.305,447
31.325,485
31.345,428
31.365,436
31.385,432
31.405,402
31.425,403
31.445,403
31.465,403
31.485,389
31.505,434
31.525,349
31.545,437
31.565,420
31.585,421
31.605,394
31.625,378
31.645,384
31.665,390
31.685,387
31.705,368
31.725,386
31.745,375
31.765,392
31.785,389
31.805,381
31.825,339
31.845,373
31.865,379
31.885,371
31.905,380
31.925,354
31.945,383
31.965,335
31.985,338
32.005,330
32.025,337
32.045,342
32.065,336
32.085,354
32.105,345
32.125,334
32.145,354
32.165,321
32.185,320
32.205,330
32.225,344
32.245,336
32.265,294
32.285,311
32.306,318
32.326,323
32.346,328
32.366,312
32.386,327
32.406,324
32.426,323
32.446,317
32.466,296
32.486,328
32.506,305
32.526,296
32.546,323
32.566,304
32.586,307
32.606,290
32.626,280
32.646,290
32.666,265
32.686,260
32.706,235
32.726,289
32.746,282
32.766,279
32.786,280
32.806,282
32.826,269
32.846,270
32.866,279
32.886,281
32.906,278
32.926,307
32.946,259
32.966,269
32.986,246
33.006,261
33.026,247
33.046,255
33.066,246
33.086,219
33.106,219
33.126,240
33.146,262
33.166,236
33.186,252
33.206,236
33.226,214
33.246,229
33.266,246
33.286,199
33.306,219
33.326,206
33.346,226
33.366,227
33.386,204
33.406,227
33.426,219
33.446,195
33.466,205
33.486,198
33.506,207
33.526,169
33.546,230
33.566,177
33.587,207
33.607,207
33.627,204
33.647,178
33.667,192
33.687,178
33.707,189
33.727,190
33.747,186
33.767,170
33.787,182
33.807,150
33.827,181
33.847,180
33.867,189
33.887,172
33.907,168
33.927,149
33.947,185
33.967,157
33.987,141
34.007,158
34.027,159
34.047,161
34.067,150
34.087,150
34.107,173
34.127,157
34.147,141
34.167,144
34.187,135
34.207,154
34.227,144
34.247,135
34.267,134
34.287,126
34.307,122
34.327,126
34.347,142
34.367,141
34.387,126
34.407,126
34.427,113
34.447,120
34.467,116
34.487,128
34.507,105
34.527,126
34.547,109
34.567,118
34.587,106
34.607,102
34.627,115
34.647,104
34.667,97
34.687,110
34.707,103
34.727,117
34.747,102
34.767,109
34.787,103
34.807,92
34.827,94
34.848,85
34.868,92
34.888,74
34.908,87
34.928,84
34.948,73
34.968,76
34.988,64
35.008,62
35.028,75
35.048,76
35.068,71
35.088,95
35.108,69
35.128,84
35.148,73
35.168,77
35.188,57
35.208,53
35.228,71
35.248,63
35.268,61
35.288,64
35.308,60
35.328,76
35.348,62
35.368,55
35.388,52
35.408,54
35.428,44
35.448,36
35.468,52
35.488,52
35.508,44
35.528,58
35.548,36
35.568,45
35.588,43
35.608,51
35.628,43
35.648,62
35.668,30
35.688,42
35.708,41
35.728,31
35.748,39
35.768,30
35.788,43
35.808,40
35.828,21
35.848,30
35.868,28
35.888,35
35.908,29
35.928,26
35.948,17
35.968,20
35.988,26
36.008,29
36.028,11
36.048,28
36.068,26
36.088,32
36.109,27
36.129,26
36.149,24
36.169,28
36.189,29
36.209,20
36.229,27
36.249,20
36.269,20
36.289,21
36.309,19
36.329,24
36.349,17
36.369,18
36.389,21
36.409,17
36.429,22
36.449,14
36.469,17
36.489,19
36.509,21
36.529,21
36.549,16
36.569,22
36.589,23
36.609,12
36.629,17
36.649,20
36.669,15
36.689,16
36.709,8
36.729,14
36.749,21
36.769,21
36.789,14
36.809,22
36.829,13
36.849,16
36.869,13
36.889,16
36.909,15
36.929,16
36.949,15
36.969,12
36.989,13
37.009,19
37.029,16
37.049,9
37.069,10
37.089,16
37.109,14
37.129,12
37.149,13
37.169,7
37.189,9
37.209,13
37.229,14
37.249,8
37.269,5
37.289,12
37.309,16
37.329,10
37.349,13
37.369,15
37.39,12
37.41,5
37.43,12
37.45,9
37.47,10
37.49,10
37.51,9
37.53,7
37.55,9
37.57,8
37.59,15
37.61,13
37.63,10
37.65,15
37.67,17
37.69,10
37.71,15
37.73,10
37.75,9
37.77,9
37.79,7
37.81,10
37.83,11
37.85,11
37.87,12
37.89,17
37.91,9
37.93,14
37.95,10
37.97,13
37.99,12
38.01,10
38.03,14
38.05,12
38.07,8
38.09,9
38.11,9
38.13,10
38.15,11
38.17,9
38.19,12
38.21,9
38.23,12
38.25,8
38.27,12
38.29,13
38.31,11
38.33,7
38.35,12
38.37,10
38.39,5
38.41,8
38.43,11
38.45,16
38.47,10
38.49,13
38.51,3
38.53,11
38.55,10
38.57,9
38.59,13
38.61,7
38.63,6
38.651,10
38.671,10
38.691,10
38.711,12
38.731,14
38.751,8
38.771,9
38.791,7
38.811,8
38.831,5
38.851,6
38.871,7
38.891,8
38.911,10
38.931,8
38.951,5
38.971,5
38.991,6
39.011,4
39.031,9
39.051,6
39.071,5
39.091,12
39.111,4
39.131,9
39.151,7
39.171,6
39.191,2
39.211,8
39.231,4
39.251,7
39.271,4
39.291,5
39.311,4
39.331,6
39.351,3
39.371,8
39.391,2
39.411,9
39.431,6
39.451,9
39.471,6
39.491,4
39.511,5
39.531,7
39.551,10
39.571,3
39.591,7
39.611,6
39.631,5
39.651,8
39.671,8
39.691,7
39.711,8
39.731,3
39.751,11
39.771,4
39.791,7
39.811,11
39.831,5
39.851,4
39.871,7
39.891,5
39.912,7
39.932,2
39.952,9
39.972,5
39.992,8
40.012,2
40.032,7
40.052,5
40.072,5
40.092,5
40.112,9
40.132,8
40.152,3
40.172,2
40.192,8
40.212,3
40.232,9
40.252,2
40.272,10
40.292,5
40.312,4
40.332,6
40.352,5
40.372,6
40.392,8
40.412,4
40.432,6
40.452,1
40.472,7
40.492,3
40.512,2
40.532,5
40.552,6
40.572,7
40.592,3
40.612,1
40.632,7
40.652,5
40.672,3
40.692,2
40.712,7
40.732,3
40.752,8
40.772,4
40.792,7
40.812,7
40.832,10
40.852,3
40.872,3
40.892,10
40.912,7
40.932,4
40.952,5
40.972,7
