Wavenumber [cm-1],Raman Intensity
453.85,30506.2
456.22,30486.1
458.6,30464.32
460.98,30443.98
463.35,30425.49
465.73,30411.93
468.1,30393.86
470.48,30375.62
472.85,30355.33
475.22,30337.22
477.59,30317.19
479.96,30290.33
482.33,30264.77
484.7,30240.96
487.07,30212.01
489.44,30187.31
491.8,30162.18
494.17,30133.94
496.53,30106.69
498.9,30076.96
501.26,30047.9
503.62,30018.03
505.98,29986.75
508.34,29956.4
510.7,29928.99
513.06,29900.32
515.42,29872.26
517.78,29842.02
520.14,29813.93
522.49,29785.67
524.85,29759.04
527.2,29730.07
529.55,29698.68
531.91,29667.67
534.26,29639.22
536.61,29607.39
538.96,29573.23
541.31,29537.03
543.66,29498.82
546,29463.57
548.35,29425.86
550.7,29387.13
553.04,29348.65
555.39,29309.48
557.73,29272.65
560.07,29235.02
562.41,29191.53
564.76,29152.93
567.1,29114.68
569.44,29076.28
571.77,29042.05
574.11,29004.73
576.45,28971.97
578.79,28936.02
581.12,28899.95
583.46,28866.63
585.79,28830.05
588.12,28793.62
590.46,28758.94
592.79,28723.08
595.12,28688.43
597.45,28650.69
599.78,28613.8
602.1,28577.03
604.43,28538.33
606.76,28500.61
609.08,28462.91
611.41,28425.96
613.73,28387.28
616.06,28349.45
618.38,28309.85
620.7,28267.52
623.02,28226.2
625.34,28188.84
627.66,28149.69
629.98,28108.07
632.3,28068.96
634.61,28032.42
636.93,27996.01
639.25,27962.24
641.56,27925.61
643.87,27893.11
646.19,27858.76
648.5,27823.66
650.81,27791.68
653.12,27757.6
655.43,27722.74
657.74,27690.65
660.05,27658.56
662.35,27622.76
664.66,27590.79
666.97,27552.47
669.27,27517.52
671.57,27481.72
673.88,27444.09
676.18,27405.6
678.48,27367.97
680.78,27328.54
683.08,27289.71
685.38,27253.19
687.68,27214.36
689.98,27174.97
692.27,27137.12
694.57,27102.96
696.86,27063.18
699.16,27026.59
701.45,26987.98
703.74,26951.8
706.04,26913.35
708.33,26877.98
710.62,26839.75
712.91,26805.32
715.2,26772.35
717.48,26739.58
719.77,26706.17
722.06,26675.11
724.34,26643.45
726.63,26610.82
728.91,26578.5
731.19,26545.47
733.48,26509.11
735.76,26476.33
738.04,26441.8
740.32,26408.57
742.6,26373.47
744.87,26337.53
747.15,26301.33
749.43,26263.46
751.7,26229.37
753.98,26191.66
756.25,26155.34
758.53,26118.24
760.8,26083.59
763.07,26047.11
765.34,26012.37
767.61,25976.33
769.88,25943.82
772.15,25908.63
774.42,25874.04
776.68,25840.43
778.95,25803.87
781.21,25771.82
783.48,25738.5
785.74,25706.11
788,25672.42
790.27,25642.37
792.53,25611.9
794.79,25580.15
797.05,25546.99
799.31,25514.17
801.56,25483.87
803.82,25453.42
806.08,25422.92
808.33,25391.26
810.59,25359.04
812.84,25326.39
815.1,25291.11
817.35,25256.24
819.6,25222.48
821.85,25188.16
824.1,25154.74
826.35,25122.62
828.6,25088.28
830.84,25053.95
833.09,25019.05
835.34,24985.32
837.58,24954.06
839.83,24919.8
842.07,24887.98
844.31,24852.91
846.55,24819.36
848.8,24787.1
851.04,24754.34
853.27,24720.36
855.51,24687.27
857.75,24653.95
859.99,24621.85
862.22,24588.75
864.46,24558.88
866.69,24526.58
868.93,24494.3
871.16,24463.93
873.39,24429.03
875.63,24397.67
877.86,24365.63
880.09,24333.65
882.31,24302.59
884.54,24267.41
886.77,24236.35
889,24203.73
891.22,24172.24
893.45,24135.78
895.67,24103.21
897.9,24066.91
900.12,24033.11
902.34,23997.79
904.56,23962.66
906.78,23927.18
909,23895.22
911.22,23860.49
913.44,23826.64
915.65,23790.99
917.87,23755.47
920.08,23720.59
922.3,23688.53
924.51,23655.63
926.73,23625.77
928.94,23590.28
931.15,23557.07
933.36,23523.07
935.57,23490.15
937.78,23457.39
939.99,23426
942.19,23394.16
944.4,23361.72
946.61,23330.86
948.81,23296.35
951.02,23267.01
953.22,23235.81
955.42,23204.07
957.62,23174.98
959.82,23144.71
962.02,23113.77
964.22,23082.6
966.42,23051.23
968.62,23019.1
970.82,22988.77
973.01,22957.85
975.21,22931.45
977.4,22900.56
979.6,22871.95
981.79,22843.09
983.98,22815.4
986.17,22785.44
988.36,22756.11
990.55,22727.27
992.74,22699.46
994.93,22671.29
997.12,22644.19
999.3,22613.73
1001.49,22585.43
1003.67,22558.87
1005.86,22531.98
1008.04,22505.1
1010.22,22479.61
1012.41,22452.35
1014.59,22425.02
1016.77,22396.48
1018.95,22373.39
1021.12,22350.87
1023.3,22327.22
1025.48,22303.12
1027.66,22281.93
1029.83,22256.4
1032.01,22230.53
1034.18,22205.87
1036.35,22177.43
1038.52,22153.35
1040.7,22125.7
1042.87,22097.33
1045.04,22067.41
1047.2,22037.37
1049.37,22007.63
1051.54,21978.56
1053.71,21950.87
1055.87,21925.8
1058.04,21899.45
1060.2,21871.23
1062.36,21843.52
1064.53,21814.16
1066.69,21787.82
1068.85,21758.93
1071.01,21730.36
1073.17,21701.11
1075.33,21674.8
1077.49,21645.57
1079.64,21617.38
1081.8,21587.9
1083.95,21555.25
1086.11,21527.15
1088.26,21497.22
1090.42,21467.95
1092.57,21436.39
1094.72,21405.95
1096.87,21377.24
1099.02,21348.46
1101.17,21317.99
1103.32,21292.85
1105.47,21263.46
1107.61,21232.55
1109.76,21202.99
1111.9,21175.51
1114.05,21148.04
1116.19,21118.73
1118.33,21092.33
1120.47,21063.89
1122.62,21036.23
1124.76,21010.52
1126.9,20984.12
1129.03,20957.55
1131.17,20932.03
1133.31,20905.18
1135.45,20879.53
1137.58,20852.5
1139.72,20826.71
1141.85,20802.44
1143.98,20774.35
1146.12,20749.39
1148.25,20722.44
1150.38,20696.56
1152.51,20671.46
1154.64,20646.41
1156.77,20622.35
1158.89,20595.58
1161.02,20571.41
1163.15,20545.46
1165.27,20525.39
1167.4,20501.64
1169.52,20479.07
1171.64,20459.31
1173.76,20435.26
1175.88,20412.72
1178.01,20391
1180.13,20367.64
1182.24,20346.59
1184.36,20324.27
1186.48,20303.14
1188.6,20280.88
1190.71,20255.33
1192.83,20232.51
1194.94,20209.59
1197.05,20186.26
1199.17,20160.67
1201.28,20136.46
1203.39,20112.52
1205.5,20089.58
1207.61,20068.33
1209.72,20046.19
1211.82,20026.2
1213.93,20006.98
1216.04,19983.89
1218.14,19960.06
1220.25,19938.03
1222.35,19916.07
1224.45,19893.5
1226.56,19871.68
1228.66,19847.5
1230.76,19825.63
1232.86,19800.36
1234.96,19778.28
1237.06,19752.05
1239.15,19726.33
1241.25,19701.14
1243.35,19674.49
1245.44,19651.87
1247.54,19628.18
1249.63,19603.31
1251.72,19576.5
1253.81,19553.14
1255.91,19528.42
1258,19505.63
1260.09,19482.51
1262.17,19460.21
1264.26,19437.11
1266.35,19414.19
1268.44,19390.59
1270.52,19365
1272.61,19337.79
1274.69,19313.3
1276.77,19286.63
1278.86,19260.74
1280.94,19233.5
1283.02,19206
1285.1,19178.66
1287.18,19152.29
1289.26,19125.19
1291.34,19095.36
1293.41,19065.18
1295.49,19038.83
1297.56,19010.72
1299.64,18979.07
1301.71,18952.73
1303.79,18926.38
1305.86,18901.43
1307.93,18875.91
1310,18847.86
1312.07,18820.18
1314.14,18794.8
1316.21,18768.54
1318.28,18742.54
1320.34,18715.07
1322.41,18689.15
1324.47,18660.15
1326.54,18629.54
1328.6,18601.39
1330.66,18572.2
1332.73,18543.41
1334.79,18514.28
1336.85,18485.04
1338.91,18455.94
1340.97,18428.17
1343.03,18397.07
1345.08,18366.97
1347.14,18340.5
1349.19,18311.43
1351.25,18284.59
1353.3,18256.07
1355.36,18229.14
1357.41,18202.72
1359.46,18174.29
1361.51,18147.09
1363.56,18116.68
1365.61,18087.99
1367.66,18059.13
1369.71,18031.44
1371.76,18002.11
1373.8,17971.91
1375.85,17943.07
1377.89,17915.43
1379.94,17884.26
1381.98,17851.85
1384.02,17821.64
1386.07,17789.3
1388.11,17760.97
1390.15,17732.6
1392.19,17704.1
1394.22,17678.59
1396.26,17650.14
1398.3,17621.87
1400.34,17591.59
1402.37,17565.01
1404.41,17537.91
1406.44,17510.33
1408.47,17483.27
1410.51,17455.3
1412.54,17428.5
1414.57,17400.67
1416.6,17372.5
1418.63,17343.32
1420.66,17315.78
1422.68,17285.64
1424.71,17256.29
1426.74,17226.83
1428.76,17198.39
1430.79,17166.02
1432.81,17136.15
1434.83,17105.07
1436.85,17073.2
1438.88,17042.6
1440.9,17008.93
1442.92,16978
1444.94,16945.66
1446.95,16913.82
1448.97,16882.23
1450.99,16848.94
1453,16816.07
1455.02,16783.65
1457.03,16750.04
1459.05,16719.34
1461.06,16685.14
1463.07,16652.75
1465.08,16623.3
1467.09,16591.47
1469.1,16562.48
1471.11,16530.01
1473.12,16494.73
1475.13,16459.3
1477.13,16425.15
1479.14,16392.57
1481.15,16356.63
1483.15,16323.09
1485.15,16287.88
1487.16,16251.04
1489.16,16217.1
1491.16,16182.79
1493.16,16149.1
1495.16,16114.07
1497.16,16077.12
1499.16,16040.02
1501.15,16005.76
1503.15,15969.91
1505.15,15935.58
1507.14,15900.85
1509.14,15867.74
1511.13,15835.33
1513.12,15802.72
1515.11,15770.37
1517.1,15738.02
1519.09,15706.42
1521.08,15673.8
1523.07,15643.24
1525.06,15610.94
1527.05,15578.59
1529.03,15550.88
1531.02,15519.32
1533.01,15488.5
1534.99,15457.46
1536.97,15423.37
1538.96,15391.49
1540.94,15357.44
1542.92,15323.44
1544.9,15290.97
1546.88,15255.33
1548.86,15221.63
1550.84,15187.68
1552.81,15154.63
1554.79,15121.89
1556.76,15089.83
1558.74,15056.85
1560.71,15024.5
1562.69,14995.17
1564.66,14963.04
1566.63,14930.69
1568.6,14901.31
1570.57,14869.99
1572.54,14839.17
1574.51,14807.7
1576.48,14774.72
1578.45,14742.38
1580.41,14710.7
1582.38,14677.95
1584.34,14643.74
1586.31,14608.97
1588.27,14576.4
1590.23,14542.63
1592.19,14507.95
1594.16,14474.07
1596.12,14439.41
1598.07,14404.41
1600.03,14371.76
1601.99,14340.04
1603.95,14308.21
1605.9,14275.17
1607.86,14243.86
1609.82,14210.28
1611.77,14179.78
1613.72,14150.35
1615.68,14117.55
1617.63,14087.45
1619.58,14055.5
1621.53,14021.67
1623.48,13990.42
1625.43,13955.12
1627.37,13923.26
1629.32,13890.42
1631.27,13856.8
1633.21,13821.51
1635.16,13790.11
1637.1,13756.54
1639.05,13723.24
1640.99,13690.67
1642.93,13657.48
1644.87,13623.2
1646.81,13591.15
1648.75,13556.64
1650.69,13522.82
1652.63,13489.76
1654.56,13457.08
1656.5,13425.02
1658.44,13393.6
1660.37,13359.55
1662.31,13323.92
1664.24,13288.71
1666.17,13253.21
1668.1,13214.56
1670.03,13177.45
1671.96,13140.34
1673.89,13103.46
1675.82,13067.06
1677.75,13031.95
1679.68,12994.81
1681.6,12957.89
1683.53,12922.39
1685.46,12888.29
1687.38,12854.23
1689.3,12820.42
1691.23,12785.23
1693.15,12749.48
1695.07,12718.53
1696.99,12684.72
1698.91,12653.01
1700.83,12621.23
1702.75,12588.82
1704.66,12557.41
1706.58,12523.59
1708.5,12490.29
1710.41,12455.44
1712.32,12421.11
1714.24,12383.8
1716.15,12348.85
1718.06,12313.8
1719.97,12277.85
1721.88,12242.02
1723.79,12207.26
1725.7,12171.09
1727.61,12138.92
1729.52,12107.11
1731.43,12074.07
1733.33,12042.85
1735.24,12011.57
1737.14,11982.41
1739.04,11955.46
1740.95,11930.69
1742.85,11904.59
1744.75,11876.62
1746.65,11850.11
1748.55,11824.46
1750.45,11796.03
1752.35,11765.41
1754.25,11736.08
1756.14,11705.94
1758.04,11674.4
1759.93,11642.43
1761.83,11608.08
1763.72,11574.17
1765.61,11540.85
1767.51,11506.26
1769.4,11473.15
1771.29,11440.95
1773.18,11406.96
1775.07,11376.5
1776.96,11346.52
1778.84,11316.71
1780.73,11287.85
1782.62,11259.21
1784.5,11230.24
1786.39,11203.18
1788.27,11177.2
1790.15,11151.98
1792.04,11125.07
1793.92,11096.46
1795.8,11069.66
1797.68,11039.77
1799.56,11010.77
1801.44,10982.46
1803.32,10953.5
1805.19,10920.47
1807.07,10887.75
1808.94,10855.98
1810.82,10823.33
1812.69,10791.18
1814.57,10758.39
1816.44,10724.44
1818.31,10692.97
1820.18,10662.71
1822.05,10633.32
1823.92,10604.8
1825.79,10576.39
1827.66,10547.46
1829.53,10522.36
1831.39,10495.47
1833.26,10467.86
1835.12,10441.89
1836.99,10416.65
1838.85,10390.31
1840.71,10363.09
1842.58,10333.56
1844.44,10305.06
1846.3,10275.61
1848.16,10245.94
1850.02,10216.47
1851.87,10184.8
1853.73,10152.17
1855.59,10121.29
1857.44,10091.17
1859.3,10061.57
1861.15,10032.1
1863.01,10001.99
1864.86,9972.38
1866.71,9943.34
1868.56,9915.79
1870.41,9889.02
1872.26,9862.09
1874.11,9835.78
1875.96,9809.05
1877.81,9782.31
1879.66,9752.57
1881.5,9725.59
1883.35,9696.99
1885.19,9668.41
1887.04,9640.46
1888.88,9611.56
1890.72,9583.03
1892.56,9556.09
1894.41,9525.81
1896.25,9496.69
1898.09,9469.07
1899.92,9440.24
1901.76,9411.51
1903.6,9385.13
1905.44,9357.28
1907.27,9328.78
1909.11,9299.95
1910.94,9272.11
1912.77,9243.13
1914.61,9216.82
1916.44,9189.67
1918.27,9164.57
1920.1,9138.16
1921.93,9111.36
1923.76,9084.71
1925.59,9057.38
1927.41,9030.3
1929.24,9002.9
1931.07,8975.06
1932.89,8947.8
1934.72,8919.59
1936.54,8893.07
1938.36,8864.59
1940.19,8837.37
1942.01,8810
1943.83,8784.02
1945.65,8755.89
1947.47,8726.98
1949.29,8699.54
1951.1,8673.96
1952.92,8647.26
1954.74,8624.45
1956.55,8599.91
1958.37,8574.58
1960.18,8551.35
1961.99,8527.06
1963.81,8501.98
1965.62,8476.46
1967.43,8449.45
1969.24,8422.9
1971.05,8395.63
1972.86,8367.74
1974.67,8338.89
1976.47,8308.33
1978.28,8279.12
1980.09,8251.58
1981.89,8224.03
1983.7,8199
1985.5,8172.45
1987.3,8147.56
1989.11,8121.85
1990.91,8097.98
1992.71,8073.05
1994.51,8049.17
1996.31,8025.32
1998.11,8003.34
1999.9,7979.53
2001.7,7956.39
2003.5,7932.36
2005.29,7907.76
2007.09,7881.92
2008.88,7856.4
2010.67,7827.28
2012.47,7800.44
2014.26,7771.72
2016.05,7742.25
2017.84,7712.98
2019.63,7687.02
2021.42,7660.78
2023.21,7635.77
2024.99,7605.98
2026.78,7580.56
2028.57,7554.39
2030.35,7529.93
2032.14,7506.98
2033.92,7482.71
2035.7,7459.53
2037.48,7436.45
2039.27,7411.16
2041.05,7388.08
2042.83,7364.2
2044.61,7340.55
2046.38,7315.79
2048.16,7291.36
2049.94,7267.8
2051.71,7242.74
2053.49,7215.71
2055.27,7190.24
2057.04,7163.52
2058.81,7137.72
2060.59,7111.14
2062.36,7084.81
2064.13,7058.27
2065.9,7033.54
2067.67,7009.85
2069.44,6985.87
2071.21,6960.54
2072.97,6937.76
2074.74,6914.92
2076.51,6892.41
2078.27,6870.01
2080.04,6846.65
2081.8,6823.89
2083.56,6802.41
2085.32,6780.03
2087.09,6756.37
2088.85,6733.46
2090.61,6709.78
2092.37,6685.02
2094.12,6659.59
2095.88,6633.54
2097.64,6610.98
2099.4,6585.33
2101.15,6561.76
2102.91,6537.05
2104.66,6512.57
2106.41,6489
2108.17,6465.16
2109.92,6441.54
2111.67,6421.11
2113.42,6399.14
2115.17,6377.59
2116.92,6356.8
2118.67,6335.58
2120.42,6315.38
2122.16,6294.2
2123.91,6273.73
2125.65,6254.48
2127.4,6231.84
2129.14,6210.6
2130.89,6187.72
2132.63,6165.59
2134.37,6143.86
2136.11,6121.97
2137.85,6098.5
2139.59,6074.11
2141.33,6051.3
2143.07,6027.27
2144.81,6004.37
2146.54,5981.44
2148.28,5959.15
2150.01,5937.63
2151.75,5916.81
2153.48,5896.48
2155.22,5877.1
2156.95,5857
2158.68,5839.41
2160.41,5821.38
2162.14,5802.2
2163.87,5783.05
2165.6,5764.06
2167.33,5745.46
2169.05,5726.15
2170.78,5707.09
2172.51,5685.55
2174.23,5664.43
2175.96,5642.92
2177.68,5619.54
2179.4,5597.62
2181.12,5575.69
2182.85,5551.52
2184.57,5528.47
2186.29,5507.11
2188.01,5485.62
2189.72,5466.34
2191.44,5445.09
2193.16,5424.62
2194.87,5404.33
2196.59,5384.02
2198.31,5367.31
2200.02,5348.06
2201.73,5329.14
2203.45,5309.8
2205.16,5291.48
2206.87,5272.62
2208.58,5253.72
2210.29,5234.28
2212,5214.59
2213.71,5194.24
2215.41,5173.84
2217.12,5152.95
2218.83,5131.91
2220.53,5110.5
2222.24,5089.23
2223.94,5067.71
2225.64,5047.46
2227.35,5028.2
2229.05,5007.99
2230.75,4988.63
2232.45,4968.77
2234.15,4949.41
2235.85,4931.43
2237.55,4911.59
2239.24,4893.02
2240.94,4874.43
2242.64,4856.37
2244.33,4839.15
2246.03,4821.3
2247.72,4804.64
2249.41,4785.78
2251.11,4767.12
2252.8,4749.95
2254.49,4733.03
2256.18,4715.17
2257.87,4697.53
2259.56,4678.23
2261.25,4660.54
2262.93,4643
2264.62,4625.5
2266.31,4607.89
2267.99,4590.08
2269.68,4572.57
2271.36,4556.18
2273.04,4539.58
2274.73,4522.28
2276.41,4505.65
2278.09,4489.5
2279.77,4472.43
2281.45,4455.92
2283.13,4441.89
2284.8,4426.13
2286.48,4410.91
2288.16,4395.86
2289.83,4380.62
2291.51,4364.53
2293.18,4349.64
2294.86,4333.97
2296.53,4318.6
2298.2,4302.89
2299.88,4286.73
2301.55,4271.5
2303.22,4256.09
2304.89,4240.44
2306.55,4225.41
2308.22,4210.67
2309.89,4194.79
2311.56,4180.06
2313.22,4164.86
2314.89,4150.71
2316.55,4136.11
2318.22,4122.99
2319.88,4110.61
2321.54,4097.09
2323.2,4083.08
2324.86,4068.84
2326.52,4054.08
2328.18,4041.18
2329.84,4027.22
2331.5,4012.92
2333.16,3998.02
2334.81,3983.62
2336.47,3968.8
2338.12,3953.71
2339.78,3939.52
2341.43,3924.5
2343.09,3911.04
2344.74,3896.08
2346.39,3881.33
2348.04,3868.08
2349.69,3854.87
2351.34,3839.98
2352.99,3826.23
2354.64,3814.11
2356.28,3800.88
2357.93,3788.36
2359.58,3776.37
2361.22,3762.33
2362.87,3748.91
2364.51,3735.02
2366.15,3720.8
2367.8,3707.27
2369.44,3693.32
2371.08,3680.18
2372.72,3666.43
2374.36,3653.2
2376,3637.57
2377.64,3623.13
2379.27,3608.8
2380.91,3594.02
2382.55,3580.2
2384.18,3566.74
2385.82,3551.96
2387.45,3537.69
2389.08,3524.46
2390.71,3511.43
2392.35,3498.75
2393.98,3485.98
2395.61,3472.02
2397.24,3459.37
2398.87,3447.1
2400.49,3433.55
2402.12,3420.15
2403.75,3407.17
2405.37,3394.37
2407,3380.69
2408.62,3368.04
2410.25,3353.93
2411.87,3340.57
2413.49,3327.67
2415.12,3314.27
2416.74,3299.76
2418.36,3285.92
2419.98,3271.96
2421.6,3256.31
2423.21,3242.57
2424.83,3229.71
2426.45,3215.73
2428.07,3202.24
2429.68,3189.15
2431.3,3176.28
2432.91,3163.74
2434.52,3149.81
2436.14,3137.33
2437.75,3123.84
2439.36,3110.87
2440.97,3098.07
2442.58,3086.28
2444.19,3074.4
2445.8,3061.4
2447.4,3048.88
2449.01,3035.07
2450.62,3022.33
2452.22,3009.29
2453.83,2996.63
2455.43,2983.52
2457.04,2969.41
2458.64,2955.26
2460.24,2942.06
2461.84,2928.6
2463.44,2915.85
2465.04,2901.75
2466.64,2889.28
2468.24,2876.76
2469.84,2864.26
2471.44,2852.53
2473.03,2841.11
2474.63,2829.08
2476.22,2816.66
2477.82,2804.2
2479.41,2792.3
2481,2781.06
2482.6,2770.62
2484.19,2759.63
2485.78,2749.46
2487.37,2738.63
2488.96,2726.69
2490.55,2713.98
2492.14,2702
2493.72,2690.8
2495.31,2677.87
2496.9,2665.8
2498.48,2654.95
2500.07,2643.92
2501.65,2631.53
2503.23,2620.31
2504.82,2606.38
2506.4,2595.21
2507.98,2583.59
2509.56,2573.48
2511.14,2562.9
2512.72,2552.67
2514.3,2542.18
2515.87,2532.5
2517.45,2522.27
2519.03,2512.5
2520.6,2502.89
2522.18,2493.79
2523.75,2484.54
2525.32,2474.19
2526.9,2465.15
2528.47,2454.92
2530.04,2445.64
2531.61,2437.01
2533.18,2427.03
2534.75,2416.2
2536.32,2404.86
2537.89,2394.56
2539.45,2384.59
2541.02,2374.83
2542.59,2365.46
2544.15,2355.26
2545.72,2345.55
2547.28,2335.16
2548.84,2325
2550.41,2314.95
2551.97,2305.91
2553.53,2297.11
2555.09,2288.59
2556.65,2279.64
2558.21,2271.01
2559.76,2263.36
2561.32,2253.67
2562.88,2244.63
2564.43,2236.24
2565.99,2227.69
2567.54,2219.22
2569.1,2213.26
2570.65,2204.02
2572.2,2194.94
2573.76,2185.19
2575.31,2175.94
2576.86,2166.01
2578.41,2157.07
2579.96,2146.85
2581.51,2138.82
2583.05,2128.83
2584.6,2118.8
2586.15,2109.62
2587.69,2100.47
2589.24,2091.37
2590.78,2082.4
2592.33,2072.79
2593.87,2063.28
2595.41,2054.34
2596.95,2045.42
2598.49,2037.28
2600.03,2028.92
2601.57,2020.66
2603.11,2012.14
2604.65,2003.06
2606.19,1994.95
2607.72,1986.25
2609.26,1978.18
2610.8,1970.31
2612.33,1962.55
2613.86,1952.33
2615.4,1943.33
2616.93,1935.23
2618.46,1926.28
2619.99,1917.7
2621.52,1907.59
2623.05,1897.96
2624.58,1890.11
2626.11,1880.7
2627.64,1871.36
2629.17,1862.93
2630.69,1853.5
2632.22,1843.6
2633.74,1835.11
2635.27,1827.66
2636.79,1819.02
2638.32,1811.31
2639.84,1802.96
2641.36,1794.59
2642.88,1786.34
2644.4,1777.79
2645.92,1770.4
2647.44,1762.61
2648.96,1753.36
2650.47,1745.37
2651.99,1737.53
2653.51,1730.01
2655.02,1723.85
2656.54,1716.09
2658.05,1707.56
2659.57,1699.97
2661.08,1691.96
2662.59,1684.73
2664.1,1676.55
2665.61,1668.18
2667.12,1659.72
2668.63,1651.45
2670.14,1644.41
2671.65,1635.22
2673.16,1626.97
2674.66,1619.36
2676.17,1612.64
2677.67,1605.87
2679.18,1598.57
2680.68,1591.32
2682.18,1584.76
2683.69,1579.29
2685.19,1571.12
2686.69,1563.29
2688.19,1556.43
2689.69,1550.22
2691.19,1544.31
2692.69,1537.53
2694.19,1531.28
2695.68,1524.03
2697.18,1516.73
2698.68,1509.91
2700.17,1502.65
2701.66,1496.98
2703.16,1491.1
2704.65,1484.33
2706.14,1477.5
2707.64,1470.46
2709.13,1463.89
2710.62,1457.89
2712.11,1451.64
2713.59,1444.91
2715.08,1437.54
2716.57,1430.16
2718.06,1423.63
2719.54,1417.61
2721.03,1410.38
2722.51,1402.93
2724,1396.52
2725.48,1390.38
2726.96,1384.31
2728.45,1378.68
2729.93,1372.38
2731.41,1365.61
2732.89,1360.48
2734.37,1354.32
2735.85,1347.22
2737.33,1341.79
2738.8,1335.23
2740.28,1328.51
2741.76,1322.5
2743.23,1316.74
2744.71,1310.33
2746.18,1304.85
2747.65,1298.45
2749.13,1292.24
2750.6,1285.67
2752.07,1279.2
2753.54,1274.2
2755.01,1268.09
2756.48,1262.02
2757.95,1254.7
2759.42,1248.45
2760.88,1243.46
2762.35,1236.63
2763.82,1229.89
2765.28,1223.39
2766.75,1218.14
2768.21,1211.78
2769.67,1206.07
2771.14,1200.68
2772.6,1194.62
2774.06,1189.56
2775.52,1183.56
2776.98,1176.85
2778.44,1171.68
2779.9,1166.41
2781.35,1161.67
2782.81,1157.47
2784.27,1151.67
2785.72,1146.02
2787.18,1140.07
2788.63,1133.92
2790.09,1128.29
2791.54,1123.25
2792.99,1117.53
2794.45,1112.2
2795.9,1107.02
2797.35,1101.67
2798.8,1096.07
2800.25,1091.1
2801.69,1085.36
2803.14,1079.17
2804.59,1073.76
2806.04,1069.55
2807.48,1066.32
2808.93,1061.85
2810.37,1056.9
2811.81,1051.39
2813.26,1045.56
2814.7,1040.53
2816.14,1036.05
2817.58,1032.8
2819.02,1029.11
2820.46,1023.67
2821.9,1019.42
2823.34,1015.76
2824.78,1012.05
2826.22,1006.63
2827.65,1001.93
2829.09,997.23
2830.52,992.27
2831.96,987.51
2833.39,982.75
2834.82,979.37
2836.26,976.28
2837.69,972.23
2839.12,967.05
2840.55,963.05
2841.98,959.04
2843.41,954.56
2844.84,949.89
2846.27,947.17
2847.69,944.6
2849.12,941.27
2850.55,937.58
2851.97,934.07
2853.39,931.18
2854.82,927.28
2856.24,923.08
2857.66,919.7
2859.09,915.69
2860.51,911.97
2861.93,908.69
2863.35,905.55
2864.77,902.59
2866.19,898.93
2867.6,895.38
2869.02,891.86
2870.44,889.2
2871.85,886.01
2873.27,880.4
2874.68,877.56
2876.1,873.69
2877.51,871.04
2878.92,868.63
2880.33,866.5
2881.74,863.45
2883.16,860.65
2884.57,857.36
2885.97,854.48
2887.38,852.02
2888.79,849.45
2890.2,847.56
2891.6,845.64
2893.01,842.76
2894.42,839.71
2895.82,836.71
2897.22,834.46
2898.63,831.24
2900.03,829
2901.43,827.6
2902.83,826.43
2904.23,823.98
2905.63,821.46
2907.03,818.81
2908.43,816.66
2909.83,813.92
2911.23,810.72
2912.62,809.11
2914.02,807.62
2915.42,805.74
2916.81,803.86
2918.2,801.8
2919.6,799.16
2920.99,797.11
2922.38,794.4
2923.77,790.92
