Wavenumber [cm-1],Raman Intensity
2116.92,3006.88
2118.67,2996.77
2120.42,2985.75
2122.16,2976.34
2123.91,2965.78
2125.65,2957.07
2127.4,2945.84
2129.14,2936.04
2130.89,2924.15
2132.63,2913.01
2134.37,2902.11
2136.11,2891.07
2137.85,2879.39
2139.59,2867.98
2141.33,2855.95
2143.07,2844.56
2144.81,2832.24
2146.54,2820.08
2148.28,2809.17
2150.01,2798.59
2151.75,2788.48
2153.48,2779.16
2155.22,2768.98
2156.95,2760.04
2158.68,2750
2160.41,2738.51
2162.14,2728.86
2163.87,2719.76
2165.6,2709.17
2167.33,2700.59
2169.05,2691.49
2170.78,2682.58
2172.51,2672
2174.23,2660.83
2175.96,2650.88
2177.68,2639.13
2179.4,2627.26
2181.12,2616.23
2182.85,2604.8
2184.57,2593.81
2186.29,2584.11
2188.01,2574.66
2189.72,2564.21
2191.44,2554.8
2193.16,2544.5
2194.87,2534.2
2196.59,2524.15
2198.31,2515.84
2200.02,2505.37
2201.73,2495.95
2203.45,2486.21
2205.16,2477.26
2206.87,2467.98
2208.58,2458.02
2210.29,2447.79
2212,2438.76
2213.71,2428.56
2215.41,2419.13
2217.12,2410
2218.83,2399.63
2220.53,2390.33
2222.24,2380.2
2223.94,2369.86
2225.64,2359.41
2227.35,2349.87
2229.05,2340.77
2230.75,2332.5
2232.45,2321.78
2234.15,2312.46
2235.85,2303.77
2237.55,2294.81
2239.24,2285.85
2240.94,2276.41
2242.64,2267.58
2244.33,2258.98
2246.03,2250.47
2247.72,2242.65
2249.41,2234.14
2251.11,2225.21
2252.8,2216.74
2254.49,2208.64
2256.18,2200.26
2257.87,2192.09
2259.56,2183.29
2261.25,2174.79
2262.93,2165.36
2264.62,2156.97
2266.31,2148.18
2267.99,2139.7
2269.68,2131.44
2271.36,2123.77
2273.04,2115.31
2274.73,2106.7
2276.41,2098.12
2278.09,2091.13
2279.77,2082.78
2281.45,2074.48
2283.13,2066.95
2284.8,2059.33
2286.48,2051.52
2288.16,2043.64
2289.83,2034.87
2291.51,2027.07
2293.18,2019.53
2294.86,2012.06
2296.53,2003.78
2298.2,1995.37
2299.88,1987.15
2301.55,1980.51
2303.22,1973.62
2304.89,1965.15
2306.55,1957.45
2308.22,1951.02
2309.89,1943.06
2311.56,1936.17
2313.22,1928.65
2314.89,1921.43
2316.55,1914.59
2318.22,1908.43
2319.88,1901.64
2321.54,1894.81
2323.2,1887.5
2324.86,1879.83
2326.52,1873.07
2328.18,1866.45
2329.84,1859.73
2331.5,1852.94
2333.16,1846.51
2334.81,1839.03
2336.47,1832.54
2338.12,1825.79
2339.78,1819.22
2341.43,1812.65
2343.09,1806.31
2344.74,1799.87
2346.39,1791.7
2348.04,1786.41
2349.69,1779.88
2351.34,1772.47
2352.99,1765.86
2354.64,1759.83
2356.28,1753.66
2357.93,1747.7
2359.58,1740.67
2361.22,1733.8
2362.87,1726.87
2364.51,1720.02
2366.15,1713.32
2367.8,1705.63
2369.44,1698.76
2371.08,1691.62
2372.72,1685.65
2374.36,1679.37
2376,1671.96
2377.64,1665.31
2379.27,1658.2
2380.91,1651
2382.55,1643.21
2384.18,1636.36
2385.82,1629.02
2387.45,1622.85
2389.08,1616.98
2390.71,1610.72
2392.35,1604.12
2393.98,1597.59
2395.61,1591.1
2397.24,1584.03
2398.87,1578.79
2400.49,1570.9
2402.12,1565.2
2403.75,1558.6
2405.37,1552.8
2407,1544.93
2408.62,1537.93
2410.25,1530.59
2411.87,1524.11
2413.49,1518.89
2415.12,1511.65
2416.74,1505.11
2418.36,1499.54
2419.98,1493.52
2421.6,1485.42
2423.21,1478.6
2424.83,1473.26
2426.45,1467.52
2428.07,1460.68
2429.68,1454.98
2431.3,1449.5
2432.91,1443.74
2434.52,1437.8
2436.14,1431.51
2437.75,1424.66
2439.36,1418.3
2440.97,1411.59
2442.58,1405.89
2444.19,1400.52
2445.8,1394.38
2447.4,1389.08
2449.01,1383
2450.62,1376.72
2452.22,1370.94
2453.83,1364.77
2455.43,1357.67
2457.04,1349.81
2458.64,1342.44
2460.24,1336.47
2461.84,1330.2
2463.44,1324.63
2465.04,1317.63
2466.64,1312.07
2468.24,1305.61
2469.84,1299.21
2471.44,1293.63
2473.03,1289.09
2474.63,1283.98
2476.22,1278.48
2477.82,1271.67
2479.41,1266.02
2481,1260.71
2482.6,1255.23
2484.19,1248.88
2485.78,1243.24
2487.37,1239.04
2488.96,1234.59
2490.55,1227.32
2492.14,1221.05
2493.72,1215.73
2495.31,1209.54
2496.9,1202.29
2498.48,1197.35
2500.07,1192.14
2501.65,1186.33
2503.23,1181.72
2504.82,1173.63
2506.4,1169.09
2507.98,1163.04
2509.56,1157.76
2511.14,1152.48
2512.72,1146.67
2514.3,1141.93
2515.87,1137.28
2517.45,1132.08
2519.03,1126.89
2520.6,1122.77
2522.18,1119.68
2523.75,1116.57
2525.32,1110.85
2526.9,1106.88
2528.47,1102.46
2530.04,1097.15
2531.61,1092.16
2533.18,1087.6
2534.75,1081.98
2536.32,1076.8
2537.89,1071.39
2539.45,1066.24
2541.02,1061.24
2542.59,1056.64
2544.15,1051.11
2545.72,1046.44
2547.28,1041.06
2548.84,1037.3
2550.41,1032.49
2551.97,1027.76
2553.53,1022.7
2555.09,1018.95
2556.65,1014.33
2558.21,1010.85
2559.76,1007.23
2561.32,1003.54
2562.88,998.73
2564.43,994.47
2565.99,990.66
2567.54,986.44
2569.1,984.31
2570.65,979.35
2572.2,975.11
2573.76,970.59
2575.31,966.69
2576.86,961.31
2578.41,957.09
2579.96,952.84
2581.51,948.49
2583.05,944.42
2584.6,939.23
2586.15,934.21
2587.69,929.07
2589.24,924.52
2590.78,919.73
2592.33,915.03
2593.87,910.89
2595.41,908.62
2596.95,904.16
2598.49,900.29
2600.03,895.45
2601.57,891.26
2603.11,887.18
2604.65,883.2
2606.19,879.32
2607.72,875.15
2609.26,871.23
2610.8,867.44
2612.33,863.58
2613.86,857.85
2615.4,853.53
2616.93,849.84
2618.46,844.92
2619.99,841.21
2621.52,836.15
2623.05,830.93
2624.58,827.85
2626.11,822.73
2627.64,818.82
2629.17,814.96
2630.69,809.72
2632.22,806.51
2633.74,802.54
2635.27,798.99
2636.79,794.89
2638.32,790.62
2639.84,787.43
2641.36,783.12
2642.88,778.67
2644.4,775.39
2645.92,770.98
2647.44,767.13
2648.96,762.77
2650.47,759.07
2651.99,756.85
2653.51,754.02
2655.02,750.25
2656.54,747.33
2658.05,742.58
2659.57,739.16
2661.08,735.96
2662.59,732.76
2664.1,728.72
2665.61,724.32
2667.12,720.49
2668.63,717.07
2670.14,713.85
2671.65,709.11
2673.16,706.01
2674.66,702.18
2676.17,700.17
2677.67,696.72
2679.18,692.09
2680.68,688.93
2682.18,686.43
2683.69,683.7
2685.19,680.22
2686.69,674.79
2688.19,672.5
2689.69,669.65
2691.19,666.56
2692.69,664.24
2694.19,660.23
2695.68,656.47
2697.18,653.62
2698.68,650.09
2700.17,646.88
2701.66,644.7
2703.16,641.89
2704.65,638.96
2706.14,635.33
2707.64,632.24
2709.13,629.46
2710.62,627.43
2712.11,624.54
2713.59,619.95
2715.08,615.73
2716.57,612.76
2718.06,609.89
2719.54,607.36
2721.03,604.15
2722.51,599.87
2724,596.59
2725.48,594.61
2726.96,592.47
2728.45,590.11
2729.93,586.58
2731.41,583.89
2732.89,581.62
2734.37,578.41
2735.85,575.33
2737.33,572.33
2738.8,569.54
2740.28,567.24
2741.76,564.85
2743.23,561.34
2744.71,558.09
2746.18,555.54
2747.65,553.83
2749.13,551.07
2750.6,547.53
2752.07,544.67
2753.54,541.4
2755.01,539.23
2756.48,536.76
2757.95,532.37
2759.42,529.28
2760.88,526.68
2762.35,523.23
2763.82,520.2
2765.28,517
2766.75,514.63
2768.21,511.76
2769.67,508.87
2771.14,506.08
2772.6,503.5
2774.06,500.96
2775.52,498.25
2776.98,494.75
2778.44,491.31
2779.9,488.69
2781.35,486.34
2782.81,485.02
2784.27,483.07
2785.72,479.95
2787.18,477.05
2788.63,473.6
2790.09,471.03
2791.54,468.54
2792.99,465.79
2794.45,462.96
2795.9,460.43
2797.35,458.02
2798.8,455.33
2800.25,453.17
2801.69,450.42
2803.14,447.67
2804.59,445.41
2806.04,444.13
2807.48,442.51
2808.93,439.95
2810.37,437.71
2811.81,434.93
2813.26,432.72
2814.7,430.23
2816.14,428.23
2817.58,427.54
2819.02,427.2
2820.46,424.63
2821.9,422.49
2823.34,421.18
2824.78,420.06
2826.22,417.59
2827.65,415.12
2829.09,413.06
2830.52,411.57
2831.96,410.07
2833.39,408.77
2834.82,407.33
2836.26,407.28
2837.69,406.5
2839.12,404.74
2840.55,403.6
2841.98,401.87
2843.41,400.72
2844.84,399.6
2846.27,398.89
2847.69,398.86
2849.12,398.38
2850.55,397.28
2851.97,397
2853.39,397.03
2854.82,395.64
2856.24,394.43
2857.66,393.84
2859.09,392.85
2860.51,393.01
2861.93,392.64
2863.35,391.93
2864.77,391.54
2866.19,391.2
2867.6,390.54
2869.02,390.5
2870.44,390.41
2871.85,389.93
2873.27,387.23
2874.68,387.66
2876.1,386.63
2877.51,386.52
2878.92,387.3
2880.33,387.8
2881.74,388.24
2883.16,387.84
2884.57,387.91
2885.97,388.66
2887.38,389.26
2888.79,388.9
2890.2,389.64
2891.6,390.39
2893.01,390.54
2894.42,390.73
2895.82,390.61
2897.22,391.25
2898.63,390.59
2900.03,391.37
2901.43,391.98
2902.83,393.28
2904.23,394.71
2905.63,394.88
2907.03,395.28
2908.43,396.14
2909.83,396.1
2911.23,396.69
2912.62,398.05
2914.02,399.22
2915.42,400.27
2916.81,400.8
2918.2,400.55
2919.6,401.45
2920.99,402.43
2922.38,402.76
2923.77,401.23
2925.16,400.72
2926.55,399.8
2927.94,398.92
2929.33,399.37
2930.72,401.33
2932.11,400.83
2933.5,400.58
2934.88,399.05
2936.27,397.33
2937.65,395.49
2939.04,393.49
2940.42,391.99
2941.8,390.76
2943.18,389.04
2944.57,386.59
2945.95,385.06
2947.33,382.41
2948.71,379.63
2950.09,377.53
